PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
13.220000,13.240000,0.060000,0.140000,0.120000,96.410004,0.720000,-3.500000,265.989990,40.919998,55724.371094,36.38,84.21,18.885715,PM2.5,23559
12.940000,12.960000,0.060000,0.140000,0.120000,94.709999,0.870000,-3.500000,266.809998,40.230000,56802.960938,36.4,84.37,18.485714,PM2.5,23560
11.860000,11.890000,0.060000,0.140000,0.120000,95.959999,2.340000,-3.590000,267.809998,38.709999,57516.500000,36.43,84.54,16.942856,PM2.5,23561
9.750000,9.770000,0.050000,0.140000,0.120000,100.260002,1.730000,-1.950000,268.730011,35.900002,57744.328125,36.46,84.7,13.928572,PM2.5,23562
9.570000,9.590000,0.050000,0.150000,0.120000,97.889999,0.730000,-1.470000,268.880005,35.419998,57872.300781,36.48,84.87,13.671428,PM2.5,23563
9.430000,9.440000,0.050000,0.140000,0.120000,97.620003,0.800000,-2.440000,269.000000,34.720001,58009.750000,36.51,85.04,13.471429,PM2.5,23564
8.910000,8.930000,0.050000,0.140000,0.120000,99.389999,-0.150000,-2.770000,268.700012,33.900002,57651.398438,36.53,85.2,12.728571,PM2.5,23565
9.020000,9.030000,0.040000,0.130000,0.120000,96.440002,-0.520000,-3.320000,267.290009,35.619999,56724.429688,36.56,85.37,12.885715,PM2.5,23566
8.200000,8.210000,0.040000,0.130000,0.120000,98.680000,0.200000,-3.650000,266.720001,34.130001,56078.589844,36.58,85.53,11.714286,PM2.5,23567
7.420000,7.440000,0.040000,0.120000,0.120000,100.239998,0.630000,-3.240000,266.809998,31.129999,55932.851562,36.61,85.7,10.600000,PM2.5,23568
7.370000,7.390000,0.040000,0.120000,0.120000,98.889999,0.830000,-2.570000,267.350006,27.469999,56274.648438,36.63,85.87,10.528571,PM2.5,23569
7.140000,7.150000,0.040000,0.120000,0.120000,99.419998,0.500000,-2.300000,267.829987,24.510000,56546.488281,36.65,86.03,10.200000,PM2.5,23570
7.050000,7.060000,0.040000,0.120000,0.120000,98.839996,0.040000,-2.170000,267.329987,23.740000,56087.519531,36.68,86.2,10.071429,PM2.5,23571
6.900000,6.910000,0.040000,0.110000,0.120000,97.500000,0.050000,-2.410000,266.839996,23.830000,55691.488281,36.7,86.37,9.857143,PM2.5,23572
6.390000,6.400000,0.040000,0.110000,0.120000,95.360001,-0.490000,-2.330000,267.230011,23.820000,55959.660156,36.73,86.53,9.128572,PM2.5,23573
6.770000,6.780000,0.040000,0.110000,0.120000,93.669998,-0.620000,-2.930000,266.970001,23.820000,56117.468750,36.75,86.7,9.671429,PM2.5,23574
6.760000,6.780000,0.040000,0.100000,0.120000,93.529999,0.180000,-2.800000,266.260010,24.889999,55677.609375,36.77,86.87,9.657144,PM2.5,23575
6.670000,6.690000,0.040000,0.100000,0.120000,93.400002,0.650000,-2.280000,266.559998,24.459999,55986.871094,36.8,87.03,9.528571,PM2.5,23576
6.800000,6.820000,0.040000,0.100000,0.120000,92.410004,0.980000,-1.940000,267.619995,22.889999,56966.519531,36.82,87.2,9.714286,PM2.5,23577
6.780000,6.790000,0.040000,0.100000,0.120000,91.620003,1.860000,-1.590000,268.089996,21.709999,57417.429688,36.84,87.37,9.685715,PM2.5,23578
6.360000,6.370000,0.040000,0.100000,0.120000,90.459999,2.460000,-1.810000,268.609985,20.600000,57686.000000,36.86,87.54,9.085714,PM2.5,23579
6.120000,6.130000,0.040000,0.100000,0.120000,90.379997,2.200000,-2.160000,268.910004,19.559999,57950.140625,36.88,87.7,8.742857,PM2.5,23580
6.290000,6.300000,0.040000,0.100000,0.120000,90.639999,1.960000,-1.630000,268.820007,18.540001,58085.839844,36.91,87.87,8.985714,PM2.5,23581
6.040000,6.060000,0.040000,0.100000,0.120000,89.839996,1.310000,-1.370000,269.179993,18.510000,58409.828125,36.93,88.04,8.628572,PM2.5,23582
5.940000,5.960000,0.040000,0.100000,0.120000,90.449997,1.380000,-0.180000,269.989990,15.660000,59371.000000,36.95,88.21,8.485714,PM2.5,23583
5.920000,5.930000,0.040000,0.080000,0.120000,97.790001,2.320000,-1.720000,272.040009,26.049999,59985.539062,36.97,88.37,8.457143,PM2.5,23584
5.740000,5.760000,0.040000,0.080000,0.120000,95.419998,1.830000,-1.730000,271.950012,22.610001,60034.039062,36.99,88.54,8.200000,PM2.5,23585
5.800000,5.810000,0.040000,0.090000,0.120000,91.580002,0.890000,-1.380000,270.989990,19.230000,59752.949219,37.01,88.71,8.285714,PM2.5,23586
5.640000,5.660000,0.040000,0.090000,0.120000,89.559998,0.210000,-1.320000,270.429993,16.660000,59515.390625,37.03,88.88,8.057142,PM2.5,23587
5.560000,5.580000,0.040000,0.090000,0.120000,88.230003,-0.100000,-1.430000,270.739990,14.830000,60098.980469,37.05,89.05,7.942857,PM2.5,23588
5.730000,5.740000,0.040000,0.090000,0.120000,87.300003,-0.040000,-1.520000,271.149994,15.080000,60785.238281,37.07,89.21,8.185715,PM2.5,23589
6.060000,6.080000,0.040000,0.090000,0.120000,87.620003,0.450000,-1.680000,271.309998,15.360000,61258.058594,37.09,89.38,8.657143,PM2.5,23590
6.260000,6.270000,0.040000,0.100000,0.120000,87.779999,0.860000,-1.570000,271.359985,16.840000,61436.851562,37.11,89.55,8.942858,PM2.5,23591
6.470000,6.490000,0.040000,0.100000,0.120000,87.559998,0.900000,-1.270000,271.130005,18.230000,61247.210938,37.13,89.72,9.242857,PM2.5,23592
6.410000,6.420000,0.040000,0.100000,0.120000,86.620003,0.490000,-1.200000,271.380005,17.670000,61282.730469,37.15,89.89,9.157143,PM2.5,23593
6.690000,6.710000,0.040000,0.110000,0.120000,89.650002,-0.220000,-1.020000,272.079987,17.620001,62301.660156,37.17,90.06,9.557143,PM2.5,23594
6.530000,6.550000,0.040000,0.120000,0.120000,90.230003,-0.220000,0.190000,272.559998,18.709999,63241.539062,37.19,90.22,9.328571,PM2.5,23595
6.170000,6.180000,0.040000,0.120000,0.120000,90.800003,-0.570000,0.860000,271.970001,20.000000,62725.539062,37.21,90.39,8.814286,PM2.5,23596
6.290000,6.310000,0.040000,0.120000,0.120000,89.010002,-0.470000,1.390000,269.859985,23.010000,61091.738281,37.23,90.56,8.985714,PM2.5,23597
6.560000,6.580000,0.040000,0.120000,0.120000,91.870003,0.470000,1.200000,267.829987,24.719999,58941.121094,37.25,90.73,9.371428,PM2.5,23598
7.280000,7.300000,0.040000,0.120000,0.120000,92.559998,0.950000,0.940000,266.440002,25.889999,57623.890625,37.26,90.9,10.400001,PM2.5,23599
7.990000,8.010000,0.050000,0.130000,0.120000,90.669998,1.610000,0.300000,265.649994,26.389999,57035.398438,37.28,91.07,11.414286,PM2.5,23600
1.800000,1.870000,0.200000,1.470000,0.130000,86.650002,4.610000,3.130000,258.709991,84.320000,52801.511719,35.39,78.12,3.250000,CO,23776
1.710000,1.780000,0.190000,1.230000,0.130000,87.379997,6.090000,4.140000,258.690002,84.269997,52678.140625,35.43,78.28,3.250000,CO,23777
1.620000,1.690000,0.190000,1.080000,0.130000,88.029999,7.840000,4.300000,259.250000,81.059998,52510.558594,35.46,78.44,3.250000,CO,23778
1.540000,1.610000,0.180000,0.950000,0.130000,89.099998,9.120000,2.680000,260.739990,71.459999,53006.750000,35.49,78.61,3.250000,CO,23779
1.480000,1.550000,0.170000,0.880000,0.130000,89.720001,8.730000,-0.220000,261.519989,67.410004,53539.988281,35.53,78.77,3.250000,CO,23780
1.420000,1.480000,0.170000,0.790000,0.130000,90.599998,8.030000,-1.210000,261.750000,66.320000,53629.171875,35.56,78.93,3.250000,CO,23781
1.360000,1.420000,0.170000,0.700000,0.130000,91.510002,7.820000,-0.640000,262.359985,63.950001,53861.378906,35.59,79.09,3.250000,CO,23782
1.330000,1.390000,0.170000,0.660000,0.130000,91.269997,6.220000,-0.400000,262.929993,63.450001,54382.109375,35.62,79.25,3.250000,CO,23783
1.340000,1.400000,0.180000,0.610000,0.130000,89.750000,3.830000,-0.580000,262.859985,66.190002,54546.910156,35.66,79.42,3.250000,CO,23784
1.320000,1.380000,0.180000,0.580000,0.130000,91.940002,3.820000,-0.120000,260.630005,75.470001,52530.109375,35.69,79.58,3.250000,CO,23785
1.280000,1.340000,0.180000,0.500000,0.130000,91.500000,6.790000,0.380000,258.480011,82.820000,50540.031250,35.72,79.74,3.250000,CO,23786
1.480000,1.540000,0.170000,0.430000,0.130000,90.900002,8.870000,1.050000,260.510010,66.750000,51334.949219,35.75,79.9,3.250000,CO,23787
5.530000,5.590000,0.180000,0.410000,0.130000,87.940002,7.220000,-0.910000,263.839996,60.060001,53929.378906,35.78,80.07,7.900000,PM2.5,23788
8.240000,8.300000,0.180000,0.380000,0.130000,85.680000,6.310000,-0.950000,263.019989,70.019997,53643.980469,35.82,80.23,11.771428,PM2.5,23789
10.000000,10.060000,0.170000,0.350000,0.130000,83.129997,6.120000,-1.180000,261.670013,74.320000,52284.468750,35.85,80.39,14.285714,PM2.5,23790
14.780000,14.850000,0.170000,0.350000,0.130000,82.309998,3.810000,-1.530000,265.040009,69.000000,55423.398438,35.88,80.56,21.114285,PM2.5,23791
19.059999,19.120001,0.170000,0.340000,0.130000,82.010002,2.240000,-2.150000,266.700012,64.980003,57118.558594,35.91,80.72,27.228571,PM2.5,23792
24.040001,24.110001,0.170000,0.330000,0.130000,79.970001,2.430000,-2.780000,265.589996,68.290001,56085.281250,35.94,80.88,34.342857,PM2.5,23793
30.920000,30.990000,0.170000,0.340000,0.130000,78.650002,2.650000,-2.610000,266.549988,66.589996,57200.468750,35.97,81.05,44.171429,PM2.5,23794
34.029999,34.099998,0.170000,0.340000,0.130000,78.750000,2.860000,-2.570000,268.040009,60.840000,58731.859375,36.0,81.21,48.614285,PM2.5,23795
36.139999,36.209999,0.170000,0.340000,0.130000,77.830002,3.420000,-2.670000,267.940002,59.540001,58537.968750,36.03,81.37,51.424999,PM2.5,23796
33.610001,33.669998,0.160000,0.330000,0.130000,78.349998,3.150000,-2.900000,269.059998,55.220001,59554.808594,36.06,81.54,48.014286,PM2.5,23797
34.590000,34.650002,0.150000,0.340000,0.130000,78.790001,2.370000,-2.490000,270.839996,48.740002,61562.960938,36.09,81.7,49.414288,PM2.5,23798
31.969999,32.020000,0.140000,0.310000,0.130000,81.139999,2.740000,-2.430000,269.130005,51.580002,59871.769531,36.12,81.87,45.671429,PM2.5,23799
29.889999,29.940001,0.130000,0.270000,0.120000,82.339996,3.910000,-2.930000,265.179993,60.730000,55837.179688,36.15,82.03,42.700001,PM2.5,23800
28.540001,28.590000,0.120000,0.230000,0.120000,83.379997,4.560000,-3.260000,262.880005,67.779999,53443.621094,36.18,82.19,40.771431,PM2.5,23801
28.650000,28.690001,0.120000,0.220000,0.120000,83.459999,4.440000,-3.510000,263.459991,61.619999,53633.550781,36.21,82.36,40.928570,PM2.5,23802
28.969999,29.010000,0.120000,0.210000,0.120000,82.919998,3.020000,-3.270000,264.910004,53.700001,54767.730469,36.24,82.52,41.385712,PM2.5,23803
28.350000,28.389999,0.110000,0.210000,0.120000,81.510002,1.830000,-3.010000,265.470001,49.380001,55571.941406,36.26,82.69,40.500000,PM2.5,23804
27.090000,27.129999,0.100000,0.180000,0.120000,85.070000,2.230000,-3.300000,264.049988,53.119999,54272.878906,36.29,82.85,38.700001,PM2.5,23805
30.080000,30.120001,0.100000,0.180000,0.120000,82.080002,2.530000,-3.460000,263.390015,55.070000,53873.960938,36.32,83.02,42.971428,PM2.5,23806
29.290001,29.330000,0.100000,0.180000,0.120000,81.570000,1.980000,-3.150000,265.920013,46.549999,56330.238281,36.35,83.18,41.842857,PM2.5,23807
26.639999,26.680000,0.090000,0.180000,0.120000,82.820000,1.390000,-2.380000,266.450012,44.820000,57021.789062,36.38,83.35,38.057140,PM2.5,23808
24.610001,24.650000,0.080000,0.170000,0.120000,83.870003,1.140000,-2.080000,266.320007,43.709999,56861.730469,36.4,83.51,35.157143,PM2.5,23809
23.180000,23.209999,0.080000,0.170000,0.120000,84.949997,1.280000,-2.240000,266.649994,40.439999,57186.160156,36.43,83.68,33.114285,PM2.5,23810
20.940001,20.959999,0.070000,0.160000,0.120000,86.790001,1.620000,-2.380000,265.829987,41.480000,56458.621094,36.46,83.84,29.914286,PM2.5,23811
19.260000,19.290001,0.070000,0.160000,0.120000,88.620003,2.090000,-2.690000,265.140015,41.860001,55780.628906,36.48,84.01,27.514286,PM2.5,23812
16.490000,16.520000,0.070000,0.150000,0.120000,93.019997,1.960000,-3.050000,266.230011,38.910000,56430.488281,36.51,84.18,23.557142,PM2.5,23813
15.130000,15.160000,0.060000,0.150000,0.120000,92.610001,1.440000,-3.160000,267.790009,36.560001,57968.550781,36.54,84.34,21.614286,PM2.5,23814
13.320000,13.340000,0.060000,0.160000,0.120000,94.129997,2.030000,-3.810000,268.369995,35.689999,58269.179688,36.56,84.51,19.028570,PM2.5,23815
11.530000,11.540000,0.060000,0.160000,0.120000,97.040001,1.490000,-2.120000,268.049988,34.849998,57192.878906,36.59,84.67,16.471428,PM2.5,23816
10.760000,10.780000,0.050000,0.170000,0.120000,95.769997,0.430000,-1.570000,267.880005,34.639999,56960.070312,36.61,84.84,15.371428,PM2.5,23817
10.540000,10.560000,0.050000,0.160000,0.120000,94.489998,0.060000,-3.050000,267.790009,35.270000,57123.699219,36.64,85.01,15.057143,PM2.5,23818
10.420000,10.440000,0.050000,0.150000,0.120000,94.550003,-0.610000,-3.390000,266.859985,37.630001,56517.968750,36.66,85.17,14.885715,PM2.5,23819
10.140000,10.160000,0.050000,0.140000,0.120000,93.690002,-0.480000,-3.560000,265.720001,40.450001,55803.410156,36.69,85.34,14.485715,PM2.5,23820
10.000000,10.020000,0.050000,0.140000,0.120000,92.690002,0.700000,-3.430000,265.130005,39.759998,55413.250000,36.71,85.5,14.285714,PM2.5,23821
9.190000,9.210000,0.040000,0.130000,0.120000,93.570000,1.820000,-2.640000,265.739990,34.889999,55549.140625,36.74,85.67,13.128571,PM2.5,23822
8.470000,8.480000,0.040000,0.130000,0.120000,95.760002,1.750000,-2.070000,266.429993,29.549999,55726.000000,36.76,85.84,12.100000,PM2.5,23823
7.900000,7.910000,0.040000,0.130000,0.120000,97.040001,0.880000,-2.270000,266.470001,26.240000,55528.710938,36.79,86.0,11.285714,PM2.5,23824
7.740000,7.750000,0.040000,0.120000,0.120000,96.379997,0.340000,-2.580000,265.980011,25.820000,55142.550781,36.81,86.17,11.057142,PM2.5,23825
7.670000,7.690000,0.040000,0.120000,0.120000,94.970001,0.420000,-2.970000,265.670013,26.170000,54985.171875,36.84,86.34,10.957143,PM2.5,23826
7.180000,7.200000,0.040000,0.110000,0.120000,93.739998,0.340000,-3.040000,265.820007,26.950001,55048.109375,36.86,86.5,10.257143,PM2.5,23827
7.650000,7.670000,0.040000,0.110000,0.120000,92.120003,0.230000,-2.870000,265.980011,26.299999,55513.960938,36.88,86.67,10.928572,PM2.5,23828
7.620000,7.640000,0.040000,0.100000,0.120000,91.129997,0.660000,-2.350000,267.220001,24.799999,56789.199219,36.91,86.84,10.885715,PM2.5,23829
7.230000,7.240000,0.040000,0.100000,0.120000,90.000000,1.090000,-2.080000,268.299988,23.389999,57741.808594,36.93,87.01,10.328571,PM2.5,23830
7.510000,7.520000,0.040000,0.100000,0.120000,90.410004,1.530000,-1.980000,268.320007,23.110001,57849.929688,36.95,87.17,10.728572,PM2.5,23831
7.460000,7.470000,0.040000,0.090000,0.120000,90.599998,1.960000,-1.800000,268.920013,21.660000,58276.261719,36.97,87.34,10.657143,PM2.5,23832
7.220000,7.240000,0.040000,0.090000,0.120000,91.300003,2.130000,-1.960000,269.760010,19.660000,58963.421875,37.0,87.51,10.314285,PM2.5,23833
7.040000,7.050000,0.040000,0.090000,0.120000,91.800003,2.170000,-1.650000,270.059998,18.250000,59243.699219,37.02,87.68,10.057143,PM2.5,23834
6.940000,6.950000,0.040000,0.090000,0.120000,91.510002,1.870000,-1.230000,269.890015,17.350000,59183.429688,37.04,87.84,9.914286,PM2.5,23835
6.710000,6.720000,0.040000,0.090000,0.120000,91.370003,1.550000,-1.390000,270.000000,16.719999,59359.378906,37.06,88.01,9.585714,PM2.5,23836
6.550000,6.570000,0.040000,0.090000,0.120000,90.089996,1.970000,-0.520000,270.829987,14.690000,60325.898438,37.08,88.18,9.357143,PM2.5,23837
6.310000,6.320000,0.040000,0.080000,0.120000,96.970001,2.910000,-1.730000,272.630005,23.350000,60834.699219,37.1,88.35,9.014286,PM2.5,23838
6.020000,6.030000,0.040000,0.070000,0.120000,98.160004,2.590000,-1.780000,272.540009,24.870001,60264.789062,37.13,88.52,8.600000,PM2.5,23839
6.200000,6.210000,0.040000,0.080000,0.120000,91.209999,1.180000,-2.140000,270.559998,17.230000,59315.121094,37.15,88.68,8.857142,PM2.5,23840
6.180000,6.190000,0.040000,0.080000,0.120000,89.870003,0.450000,-2.960000,269.869995,14.850000,59086.128906,37.17,88.85,8.828571,PM2.5,23841
6.160000,6.180000,0.040000,0.080000,0.120000,87.410004,0.380000,-2.730000,270.769989,13.920000,60232.140625,37.19,89.02,8.800000,PM2.5,23842
6.410000,6.420000,0.040000,0.090000,0.120000,86.660004,0.440000,-2.210000,271.720001,14.740000,61516.171875,37.21,89.19,9.157143,PM2.5,23843
6.600000,6.610000,0.040000,0.090000,0.120000,87.209999,0.850000,-1.670000,272.049988,14.830000,62120.121094,37.23,89.36,9.428572,PM2.5,23844
6.820000,6.830000,0.040000,0.090000,0.120000,87.449997,1.140000,-1.050000,271.929993,16.980000,62070.410156,37.25,89.53,9.742857,PM2.5,23845
7.000000,7.020000,0.040000,0.090000,0.120000,87.110001,0.770000,-0.560000,271.929993,18.240000,62037.460938,37.27,89.69,10.000000,PM2.5,23846
7.150000,7.170000,0.050000,0.100000,0.120000,87.250000,0.140000,-0.520000,272.450012,17.230000,62705.261719,37.29,89.86,10.214286,PM2.5,23847
7.420000,7.440000,0.050000,0.110000,0.120000,90.099998,-0.210000,-0.690000,272.809998,16.980000,63332.050781,37.31,90.03,10.600000,PM2.5,23848
7.120000,7.130000,0.040000,0.110000,0.120000,91.709999,-0.360000,-0.470000,272.279999,17.650000,62628.070312,37.32,90.2,10.171429,PM2.5,23849
7.040000,7.050000,0.040000,0.110000,0.120000,90.269997,0.050000,-0.140000,269.809998,20.660000,60375.878906,37.34,90.37,10.057143,PM2.5,23850
6.870000,6.890000,0.040000,0.120000,0.120000,91.239998,0.740000,0.910000,268.209991,23.350000,59044.941406,37.36,90.54,9.814285,PM2.5,23851
7.080000,7.100000,0.040000,0.120000,0.120000,91.389999,0.930000,1.140000,268.380005,22.760000,59273.500000,37.38,90.71,10.114285,PM2.5,23852
7.380000,7.410000,0.050000,0.130000,0.120000,91.459999,0.780000,0.770000,268.079987,22.549999,59096.121094,37.4,90.88,10.542857,PM2.5,23853
8.160000,8.180000,0.050000,0.130000,0.120000,89.300003,1.030000,0.680000,267.720001,22.879999,58933.441406,37.42,91.05,11.657143,PM2.5,23854
1.910000,1.980000,0.200000,1.620000,0.130000,85.959999,6.390000,3.290000,258.119995,84.199997,51843.031250,35.52,78.08,3.250000,CO,24033
1.820000,1.890000,0.200000,1.400000,0.130000,86.519997,7.560000,3.290000,258.329987,83.080002,51995.421875,35.56,78.24,3.250000,CO,24034
1.740000,1.810000,0.190000,1.260000,0.130000,86.879997,7.930000,3.050000,259.480011,78.690002,52811.101562,35.59,78.4,3.250000,CO,24035
1.670000,1.740000,0.190000,1.090000,0.130000,85.989998,7.530000,2.340000,259.660004,78.620003,53204.378906,35.62,78.56,3.250000,CO,24036
1.610000,1.680000,0.180000,0.960000,0.130000,87.300003,8.100000,1.560000,259.000000,81.760002,52307.710938,35.66,78.73,3.250000,CO,24037
1.520000,1.590000,0.170000,0.830000,0.130000,88.989998,9.350000,1.150000,260.579987,71.300003,52647.300781,35.69,78.89,3.250000,CO,24038
1.470000,1.540000,0.180000,0.790000,0.130000,87.230003,9.300000,0.820000,262.420013,62.599998,53691.519531,35.72,79.05,3.250000,CO,24039
1.460000,1.520000,0.180000,0.740000,0.130000,86.279999,7.310000,0.180000,261.989990,66.940002,53719.878906,35.76,79.21,3.250000,CO,24040
1.420000,1.480000,0.180000,0.680000,0.130000,88.919998,4.660000,0.330000,261.799988,70.379997,53787.179688,35.79,79.38,3.250000,CO,24041
1.380000,1.450000,0.180000,0.590000,0.130000,90.459999,4.710000,1.250000,259.920013,79.940002,52165.238281,35.82,79.54,3.250000,CO,24042
1.400000,1.460000,0.180000,0.520000,0.130000,90.000000,8.220000,1.940000,258.820007,80.349998,50758.531250,35.85,79.7,3.250000,CO,24043
3.090000,3.150000,0.180000,0.470000,0.130000,86.610001,8.090000,0.390000,263.279999,60.990002,53491.789062,35.89,79.87,4.414286,PM2.5,24044
15.380000,15.450000,0.190000,0.460000,0.130000,84.419998,4.510000,-1.470000,268.250000,56.770000,58419.820312,35.92,80.03,21.971428,PM2.5,24045
18.650000,18.719999,0.190000,0.410000,0.130000,84.440002,3.890000,-0.600000,268.130005,60.150002,58541.199219,35.95,80.19,26.642857,PM2.5,24046
19.600000,19.660000,0.180000,0.380000,0.130000,83.580002,4.060000,-0.550000,266.230011,68.209999,56792.218750,35.98,80.35,28.000000,PM2.5,24047
26.299999,26.370001,0.180000,0.400000,0.130000,80.769997,3.010000,-1.510000,269.160004,59.970001,59737.921875,36.01,80.52,37.571426,PM2.5,24048
33.349998,33.419998,0.180000,0.430000,0.130000,79.419998,1.590000,-1.890000,272.570007,47.880001,63230.191406,36.04,80.68,47.642857,PM2.5,24049
44.970001,45.040001,0.190000,0.430000,0.130000,75.980003,1.250000,-1.450000,274.250000,42.459999,65244.378906,36.07,80.85,62.462502,PM2.5,24050
56.209999,56.290001,0.190000,0.440000,0.130000,72.290001,1.710000,-1.250000,275.890015,37.349998,67202.296875,36.1,81.01,76.512497,PM2.5,24051
64.949997,65.029999,0.190000,0.470000,0.130000,70.080002,2.010000,-0.970000,276.880005,34.500000,68309.546875,36.13,81.17,87.437500,PM2.5,24052
69.290001,69.370003,0.190000,0.460000,0.130000,69.529999,2.180000,-0.810000,277.690002,32.240002,69220.453125,36.16,81.34,92.862503,PM2.5,24053
67.529999,67.610001,0.180000,0.450000,0.130000,70.160004,2.290000,-0.900000,278.730011,29.719999,70483.726562,36.19,81.5,90.662498,PM2.5,24054
58.549999,58.610001,0.160000,0.420000,0.130000,72.589996,2.140000,-0.380000,278.459991,29.410000,70107.921875,36.22,81.67,79.437500,PM2.5,24055
52.709999,52.770000,0.150000,0.390000,0.130000,74.239998,2.650000,0.040000,274.890015,34.310001,65945.593750,36.25,81.83,72.137497,PM2.5,24056
49.410000,49.470001,0.140000,0.360000,0.120000,74.070000,4.000000,-0.460000,269.809998,43.910000,60538.820312,36.28,81.99,68.012497,PM2.5,24057
45.480000,45.529999,0.130000,0.290000,0.120000,74.500000,4.840000,-1.410000,267.029999,50.020000,57650.558594,36.31,82.16,63.099998,PM2.5,24058
41.950001,42.009998,0.130000,0.260000,0.120000,75.309998,5.230000,-2.420000,265.220001,53.340000,55822.589844,36.34,82.32,58.687500,PM2.5,24059
40.889999,40.939999,0.120000,0.240000,0.120000,75.089996,4.280000,-2.720000,265.190002,50.169998,55583.101562,36.37,82.49,57.362499,PM2.5,24060
43.330002,43.369999,0.120000,0.250000,0.120000,73.970001,2.300000,-2.410000,268.829987,38.209999,59346.378906,36.4,82.65,60.412502,PM2.5,24061
42.660000,42.709999,0.110000,0.230000,0.120000,73.970001,1.660000,-2.210000,270.619995,32.790001,61422.601562,36.42,82.82,59.575001,PM2.5,24062
42.720001,42.770000,0.110000,0.220000,0.120000,73.959999,2.180000,-2.290000,269.670013,33.840000,60442.671875,36.45,82.98,59.650002,PM2.5,24063
37.509998,37.549999,0.100000,0.230000,0.120000,75.250000,2.380000,-2.460000,270.290009,32.299999,60864.070312,36.48,83.15,53.137497,PM2.5,24064
35.380001,35.419998,0.090000,0.240000,0.120000,76.599998,2.130000,-1.920000,270.730011,31.190001,61368.128906,36.51,83.31,50.475002,PM2.5,24065
30.730000,30.770000,0.080000,0.240000,0.120000,78.730003,1.670000,-1.740000,271.920013,28.500000,62364.550781,36.54,83.48,43.899998,PM2.5,24066
28.430000,28.459999,0.080000,0.250000,0.120000,79.070000,1.460000,-1.590000,272.200012,26.809999,62660.820312,36.56,83.65,40.614285,PM2.5,24067
25.200001,25.230000,0.070000,0.250000,0.120000,80.300003,1.470000,-1.670000,270.570007,28.180000,60946.488281,36.59,83.81,36.000000,PM2.5,24068
24.280001,24.299999,0.070000,0.230000,0.120000,83.680000,1.710000,-1.840000,269.309998,30.240000,59842.480469,36.62,83.98,34.685715,PM2.5,24069
21.799999,21.830000,0.070000,0.180000,0.120000,86.800003,2.130000,-2.150000,268.429993,33.009998,59025.449219,36.64,84.14,31.142857,PM2.5,24070
17.780001,17.809999,0.060000,0.170000,0.120000,89.940002,1.370000,-2.210000,268.390015,34.080002,58849.480469,36.67,84.31,25.400002,PM2.5,24071
14.950000,14.970000,0.060000,0.160000,0.120000,91.739998,0.690000,-2.970000,267.059998,36.900002,57498.980469,36.7,84.47,21.357143,PM2.5,24072
13.120000,13.140000,0.060000,0.170000,0.120000,93.959999,0.890000,-2.600000,263.260010,45.130001,53493.140625,36.72,84.64,18.742857,PM2.5,24073
12.410000,12.430000,0.050000,0.180000,0.120000,91.580002,0.970000,-2.280000,262.170013,47.349998,52496.089844,36.75,84.81,17.728571,PM2.5,24074
11.980000,12.000000,0.050000,0.170000,0.120000,90.489998,0.810000,-2.810000,263.980011,43.610001,54319.281250,36.77,84.97,17.114285,PM2.5,24075
11.760000,11.780000,0.050000,0.160000,0.120000,91.120003,0.420000,-2.640000,264.720001,41.680000,55077.480469,36.8,85.14,16.800001,PM2.5,24076
11.900000,11.920000,0.050000,0.150000,0.120000,91.120003,0.680000,-2.530000,265.269989,40.470001,55738.609375,36.82,85.31,17.000000,PM2.5,24077
12.120000,12.140000,0.050000,0.160000,0.120000,90.489998,1.760000,-2.460000,266.209991,36.939999,56686.808594,36.85,85.47,17.314285,PM2.5,24078
10.980000,10.990000,0.050000,0.150000,0.120000,92.089996,2.080000,-2.320000,266.799988,33.630001,56811.429688,36.87,85.64,15.685714,PM2.5,24079
9.670000,9.690000,0.050000,0.140000,0.120000,94.739998,1.330000,-2.170000,266.190002,30.000000,55764.968750,36.9,85.81,13.814286,PM2.5,24080
8.940000,8.950000,0.050000,0.130000,0.120000,95.570000,0.590000,-2.350000,265.380005,28.580000,54901.800781,36.92,85.97,12.771428,PM2.5,24081
8.770000,8.790000,0.050000,0.130000,0.120000,94.959999,0.280000,-2.380000,265.260010,28.240000,54851.980469,36.95,86.14,12.528572,PM2.5,24082
8.840000,8.860000,0.040000,0.120000,0.120000,93.419998,0.570000,-2.510000,265.019989,28.590000,54840.578125,36.97,86.31,12.628572,PM2.5,24083
9.010000,9.020000,0.040000,0.120000,0.120000,91.949997,1.120000,-2.600000,265.690002,27.910000,55430.328125,36.99,86.48,12.871428,PM2.5,24084
9.080000,9.090000,0.040000,0.110000,0.120000,89.879997,0.650000,-2.480000,268.149994,24.530001,57650.660156,37.02,86.64,12.971429,PM2.5,24085
9.390000,9.410000,0.050000,0.100000,0.120000,90.500000,0.050000,-1.560000,270.329987,22.090000,60002.019531,37.04,86.81,13.414287,PM2.5,24086
9.110000,9.130000,0.040000,0.100000,0.120000,91.199997,0.740000,-1.470000,270.200012,22.070000,59961.238281,37.06,86.98,13.014285,PM2.5,24087
