PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
31.049999,33.950001,10.190000,7.240000,0.220000,81.220001,-0.180000,1.340000,300.760010,78.029999,96279.757812,26.33,116.27,44.357143,PM2.5,4783
29.290001,32.000000,9.860000,7.270000,0.210000,81.010002,0.400000,1.580000,300.459991,78.360001,95430.882812,26.32,116.42,41.842857,PM2.5,4784
49.639999,58.740002,13.110000,5.870000,0.430000,96.129997,-0.010000,-0.400000,298.820007,86.940002,95450.117188,26.67,113.87,68.300003,PM2.5,4905
48.430000,57.259998,12.500000,5.690000,0.420000,95.099998,0.210000,-0.150000,298.260010,88.330002,94367.062500,26.66,114.02,66.787498,PM2.5,4906
49.130001,57.930000,12.400000,5.880000,0.410000,94.389999,0.330000,0.170000,297.600006,90.500000,93332.101562,26.65,114.17,67.662498,PM2.5,4907
48.029999,56.830002,13.680000,5.830000,0.420000,94.930000,0.370000,-0.750000,298.940002,86.379997,95436.648438,26.64,114.33,66.287498,PM2.5,4908
47.759998,57.389999,15.820000,5.790000,0.430000,93.669998,0.230000,-1.740000,300.299988,82.440002,97530.492188,26.62,114.48,65.949997,PM2.5,4909
52.509998,63.599998,19.559999,6.380000,0.440000,91.629997,-0.180000,-2.200000,300.920013,81.589996,98643.523438,26.61,114.63,71.887497,PM2.5,4910
56.020000,68.400002,22.860001,7.290000,0.460000,90.589996,-0.770000,-2.180000,301.320007,81.769997,99508.609375,26.6,114.78,76.275002,PM2.5,4911
62.459999,75.260002,26.600000,8.390000,0.440000,90.760002,-0.790000,-1.860000,300.589996,84.470001,98544.429688,26.59,114.93,84.324997,PM2.5,4912
72.300003,78.430000,26.799999,8.870000,0.410000,91.349998,-0.270000,-1.760000,299.959991,85.650002,97354.093750,26.57,115.08,96.625000,PM2.5,4913
66.199997,71.709999,23.410000,7.310000,0.380000,91.430000,-0.050000,-1.990000,299.859985,84.839996,96744.976562,26.56,115.23,89.000000,PM2.5,4914
56.930000,61.889999,20.209999,6.570000,0.340000,90.769997,-0.340000,-2.080000,300.079987,82.360001,96241.476562,26.55,115.38,77.412498,PM2.5,4915
50.590000,55.119999,17.180000,6.340000,0.320000,88.680000,-0.230000,-1.380000,299.980011,81.709999,95787.773438,26.53,115.53,69.487503,PM2.5,4916
46.130001,50.250000,15.670000,6.160000,0.300000,89.410004,0.230000,-0.510000,299.859985,81.589996,95231.531250,26.52,115.68,63.912502,PM2.5,4917
43.669998,47.549999,14.500000,6.390000,0.280000,88.650002,0.090000,-0.440000,300.079987,81.300003,95699.156250,26.51,115.83,60.837498,PM2.5,4918
39.290001,42.840000,12.470000,6.810000,0.260000,84.970001,-0.390000,-0.080000,300.559998,80.150002,96650.921875,26.49,115.98,55.362503,PM2.5,4919
35.650002,38.869999,11.760000,7.070000,0.250000,85.300003,-0.530000,0.840000,300.350006,80.169998,96022.726562,26.48,116.13,50.812500,PM2.5,4920
32.970001,35.919998,10.810000,6.990000,0.230000,84.160004,-0.210000,1.140000,300.170013,80.529999,95686.656250,26.47,116.28,47.100002,PM2.5,4921
31.070000,33.840000,9.980000,7.000000,0.220000,81.349998,0.140000,1.200000,300.109985,80.120003,95370.382812,26.45,116.43,44.385715,PM2.5,4922
28.790001,31.969999,9.840000,6.970000,0.210000,81.300003,0.380000,0.960000,299.529999,81.830002,94453.242188,26.44,116.58,41.128574,PM2.5,4923
53.180000,64.959999,13.820000,5.930000,0.470000,98.849998,-0.290000,-0.760000,298.500000,88.940002,95359.140625,26.8,113.88,72.724998,PM2.5,5043
51.830002,63.060001,13.580000,5.710000,0.460000,98.129997,0.080000,-0.470000,298.709991,88.209999,95564.796875,26.79,114.04,71.037506,PM2.5,5044
50.259998,60.730000,13.510000,5.780000,0.450000,96.800003,0.210000,-0.160000,298.850006,87.510002,95634.601562,26.78,114.19,69.074997,PM2.5,5045
50.419998,60.560001,14.650000,5.870000,0.450000,95.930000,0.380000,-0.790000,299.250000,86.489998,96254.039062,26.77,114.34,69.274994,PM2.5,5046
50.009998,60.660000,16.580000,5.950000,0.450000,93.809998,0.370000,-1.560000,300.239990,83.220001,97679.039062,26.76,114.49,68.762497,PM2.5,5047
53.770000,65.879997,20.690001,6.590000,0.460000,91.870003,0.140000,-2.160000,300.779999,81.750000,98456.406250,26.75,114.64,73.462502,PM2.5,5048
56.419998,69.739998,23.930000,7.710000,0.480000,90.199997,-0.410000,-2.230000,301.149994,81.580002,99256.492188,26.73,114.79,76.774994,PM2.5,5049
62.250000,76.529999,28.559999,9.310000,0.470000,89.839996,-0.660000,-1.770000,301.119995,82.839996,99609.601562,26.72,114.94,84.062500,PM2.5,5050
75.230003,81.989998,30.379999,10.260000,0.430000,91.860001,-0.520000,-1.570000,300.890015,83.300003,99063.046875,26.71,115.09,100.287506,PM2.5,5051
69.290001,75.150002,25.459999,7.450000,0.390000,94.220001,-0.600000,-1.680000,300.089996,84.699997,97340.453125,26.7,115.24,92.862503,PM2.5,5052
65.599998,70.989998,22.180000,6.670000,0.370000,91.620003,-0.470000,-1.800000,299.390015,85.790001,95919.390625,26.68,115.39,88.250000,PM2.5,5053
57.369999,62.209999,18.690001,6.340000,0.330000,88.500000,0.180000,-1.300000,299.510010,84.269997,95821.789062,26.67,115.55,77.962502,PM2.5,5054
50.099998,54.509998,16.459999,6.010000,0.310000,87.949997,0.630000,-0.510000,299.929993,81.599998,95701.828125,26.66,115.7,68.875000,PM2.5,5055
46.220001,50.279999,15.130000,6.000000,0.300000,87.889999,0.390000,-0.300000,300.290009,80.470001,96105.343750,26.64,115.85,64.025002,PM2.5,5056
42.400002,46.130001,13.420000,6.490000,0.280000,85.959999,-0.170000,0.040000,300.690002,80.050003,97065.273438,26.63,116.0,59.250000,PM2.5,5057
38.009998,41.430000,12.230000,7.040000,0.260000,84.550003,-0.430000,0.800000,300.820007,78.889999,96815.937500,26.61,116.15,53.762497,PM2.5,5058
34.349998,37.439999,11.430000,6.980000,0.240000,84.839996,-0.350000,0.980000,300.600006,79.220001,96267.226562,26.6,116.3,49.071426,PM2.5,5059
32.230000,35.080002,10.540000,6.750000,0.230000,83.760002,-0.230000,1.080000,300.040009,80.639999,95402.898438,26.59,116.45,46.042858,PM2.5,5060
50.590000,63.650002,14.130000,5.800000,0.480000,97.410004,0.180000,-0.860000,299.739990,84.290001,97598.820312,26.93,114.05,69.487503,PM2.5,5182
51.790001,64.300003,14.750000,5.970000,0.480000,95.889999,0.250000,-0.680000,299.829987,84.500000,97599.226562,26.92,114.2,70.987503,PM2.5,5183
53.130001,65.190002,15.930000,6.180000,0.480000,94.580002,0.420000,-0.850000,299.510010,85.599998,96907.546875,26.9,114.35,72.662498,PM2.5,5184
52.980000,65.129997,17.770000,6.190000,0.480000,93.610001,0.380000,-1.390000,300.079987,83.720001,97615.273438,26.89,114.5,72.474998,PM2.5,5185
55.290001,68.589996,21.900000,7.180000,0.490000,90.809998,0.400000,-1.910000,300.859985,81.129997,98792.531250,26.88,114.65,75.362503,PM2.5,5186
57.259998,71.480003,25.629999,8.910000,0.510000,88.900002,0.120000,-2.030000,301.200012,80.699997,99328.851562,26.87,114.81,77.824997,PM2.5,5187
62.180000,77.669998,30.889999,10.710000,0.500000,88.489998,-0.480000,-1.930000,301.230011,81.360001,99588.750000,26.86,114.96,83.974998,PM2.5,5188
81.089996,88.879997,34.669998,12.580000,0.470000,91.410004,-0.850000,-1.750000,301.109985,82.209999,99481.437500,26.84,115.11,107.612495,PM2.5,5189
76.870003,83.680000,28.360001,8.960000,0.440000,92.930000,-0.730000,-1.630000,300.519989,83.709999,98511.406250,26.83,115.26,102.337502,PM2.5,5190
71.250000,77.360001,24.760000,7.650000,0.400000,92.279999,-0.110000,-1.420000,300.119995,84.400002,97692.343750,26.82,115.41,95.312500,PM2.5,5191
60.910000,66.139999,20.350000,6.570000,0.350000,90.370003,0.300000,-0.830000,300.059998,83.690002,97166.687500,26.8,115.56,82.387497,PM2.5,5192
51.320000,55.860001,17.459999,5.840000,0.320000,90.510002,0.490000,-0.530000,299.790009,82.320000,95751.023438,26.79,115.71,70.400002,PM2.5,5193
48.369999,52.590000,15.720000,5.840000,0.300000,88.790001,0.510000,-0.600000,299.929993,81.470001,95718.226562,26.78,115.86,66.712502,PM2.5,5194
45.020000,48.950001,14.470000,6.220000,0.290000,88.360001,0.120000,-0.430000,300.720001,79.889999,97273.140625,26.76,116.01,62.525002,PM2.5,5195
40.290001,43.950001,13.110000,6.750000,0.270000,86.879997,-0.300000,0.010000,301.269989,78.250000,97870.742188,26.75,116.16,56.612503,PM2.5,5196
36.060001,39.400002,11.900000,6.820000,0.250000,84.839996,-0.430000,0.340000,301.290009,77.419998,97526.140625,26.73,116.31,51.325001,PM2.5,5197
33.650002,36.700001,11.250000,6.680000,0.240000,84.790001,-0.310000,0.970000,300.420013,79.650002,95968.843750,26.72,116.47,48.071430,PM2.5,5198
48.480000,63.230000,13.650000,6.520000,0.500000,96.970001,0.160000,-1.920000,299.220001,83.879997,96775.109375,27.07,113.91,66.849998,PM2.5,5320
50.029999,64.489998,14.100000,6.260000,0.500000,96.989998,-0.020000,-1.730000,299.779999,82.320000,97521.617188,27.06,114.06,68.787498,PM2.5,5321
51.650002,65.930000,14.860000,6.410000,0.500000,95.989998,-0.050000,-1.340000,300.019989,82.260002,98087.742188,27.05,114.21,70.812500,PM2.5,5322
52.740002,66.220001,15.920000,6.420000,0.500000,94.769997,0.140000,-1.200000,300.260010,82.080002,98392.359375,27.04,114.36,72.175003,PM2.5,5323
54.180000,67.419998,18.020000,6.380000,0.500000,94.129997,0.350000,-1.410000,300.320007,82.230003,98233.562500,27.03,114.52,73.974998,PM2.5,5324
56.560001,70.830002,22.879999,7.540000,0.510000,91.779999,0.400000,-1.680000,300.869995,80.519997,98978.531250,27.02,114.67,76.950005,PM2.5,5325
57.590000,72.699997,26.610001,9.580000,0.530000,88.629997,0.170000,-1.980000,301.309998,79.400002,99522.796875,27.0,114.82,78.237503,PM2.5,5326
62.290001,78.930000,33.389999,12.080000,0.520000,87.550003,-0.310000,-2.090000,301.279999,80.099998,99571.289062,26.99,114.97,84.112503,PM2.5,5327
84.430000,93.019997,39.779999,15.390000,0.500000,90.129997,-0.610000,-2.050000,301.160004,81.080002,99507.710938,26.98,115.12,111.787498,PM2.5,5328
80.889999,88.470001,31.040001,10.180000,0.470000,93.000000,-0.630000,-1.840000,300.869995,82.519997,99194.023438,26.96,115.27,107.362503,PM2.5,5329
74.410004,81.120003,26.520000,8.410000,0.430000,92.860001,-0.350000,-1.760000,300.709991,83.010002,98854.757812,26.95,115.42,99.262505,PM2.5,5330
62.310001,67.790001,21.090000,6.830000,0.370000,91.980003,-0.390000,-0.920000,300.399994,82.800003,97831.140625,26.94,115.58,84.137505,PM2.5,5331
55.259998,60.000000,18.010000,5.960000,0.330000,91.139999,-0.210000,-0.620000,299.250000,84.599998,95223.070312,26.92,115.73,75.324997,PM2.5,5332
52.459999,56.900002,16.270000,5.820000,0.310000,88.860001,0.530000,-0.660000,298.929993,84.480003,94330.179688,26.91,115.88,71.824997,PM2.5,5333
47.500000,51.610001,15.430000,5.980000,0.300000,90.400002,0.350000,-0.930000,299.980011,81.489998,95906.726562,26.9,116.03,65.625000,PM2.5,5334
43.560001,47.410000,14.600000,6.430000,0.290000,91.629997,-0.140000,-0.770000,300.570007,80.620003,97092.726562,26.88,116.18,60.700001,PM2.5,5335
39.560001,43.189999,12.990000,6.880000,0.270000,87.610001,-0.190000,-0.600000,301.119995,79.019997,98048.343750,26.87,116.33,55.700001,PM2.5,5336
35.619999,38.939999,12.210000,6.720000,0.250000,86.760002,-0.190000,0.500000,300.880005,78.809998,96954.343750,26.85,116.48,50.774998,PM2.5,5337
50.779999,66.239998,13.890000,7.000000,0.500000,96.599998,0.350000,-2.250000,298.149994,87.300003,95267.460938,27.21,113.92,69.724998,PM2.5,5465
50.810001,66.589996,14.150000,6.880000,0.510000,94.989998,0.190000,-2.120000,298.470001,86.019997,95595.632812,27.2,114.07,69.762505,PM2.5,5466
50.650002,66.220001,14.740000,6.690000,0.510000,94.949997,0.100000,-1.920000,299.220001,83.430000,96714.257812,27.19,114.23,69.562500,PM2.5,5467
51.090000,66.320000,15.770000,6.650000,0.520000,95.209999,-0.090000,-1.810000,300.140015,80.690002,98051.539062,27.17,114.38,70.112503,PM2.5,5468
51.990002,66.620003,18.059999,6.440000,0.530000,95.230003,0.040000,-1.710000,300.540009,80.250000,98556.343750,27.16,114.53,71.237503,PM2.5,5469
54.009998,69.169998,22.930000,7.530000,0.530000,92.839996,0.090000,-1.670000,301.000000,79.389999,99167.421875,27.15,114.68,73.762497,PM2.5,5470
56.349998,71.849998,26.860001,9.710000,0.550000,89.089996,-0.150000,-1.850000,301.260010,78.959999,99543.656250,27.14,114.83,76.687500,PM2.5,5471
60.180000,75.910004,33.150002,12.510000,0.540000,87.430000,-0.340000,-2.070000,301.230011,79.489998,99548.843750,27.13,114.98,81.474998,PM2.5,5472
63.340000,77.260002,35.570000,13.910000,0.530000,88.730003,-0.510000,-2.240000,300.940002,80.919998,99270.007812,27.11,115.14,85.425003,PM2.5,5473
60.820000,73.680000,26.260000,8.500000,0.510000,91.419998,-0.640000,-2.280000,300.790009,81.930000,99117.203125,27.1,115.29,82.275002,PM2.5,5474
57.430000,69.540001,22.870001,6.940000,0.480000,92.129997,-0.700000,-2.070000,300.529999,83.489998,98755.289062,27.09,115.44,78.037498,PM2.5,5475
50.810001,61.750000,20.340000,6.190000,0.440000,94.269997,-0.750000,-1.170000,300.290009,83.720001,98068.609375,27.07,115.59,69.762505,PM2.5,5476
45.439999,54.799999,16.559999,5.170000,0.390000,89.980003,-0.290000,-0.280000,299.760010,84.099998,96820.812500,27.06,115.74,63.049999,PM2.5,5477
41.310001,49.320000,15.200000,4.720000,0.350000,90.349998,0.270000,-0.020000,299.220001,84.559998,95308.820312,27.05,115.89,57.887501,PM2.5,5478
39.220001,46.799999,14.580000,4.640000,0.340000,91.680000,0.380000,-0.550000,298.920013,85.360001,94591.953125,27.03,116.04,55.275002,PM2.5,5479
36.459999,43.590000,14.260000,4.890000,0.330000,93.099998,0.310000,-0.690000,299.420013,84.099998,95232.703125,27.02,116.2,51.824997,PM2.5,5480
33.849998,40.520000,13.240000,5.420000,0.310000,90.690002,0.290000,-0.890000,300.500000,81.070000,97179.562500,27.0,116.35,48.357140,PM2.5,5481
30.610001,36.410000,12.430000,5.720000,0.290000,88.330002,0.310000,-0.250000,300.850006,80.040001,97634.671875,26.99,116.5,43.728573,PM2.5,5482
27.650000,32.340000,11.180000,5.640000,0.250000,85.120003,0.010000,0.700000,300.589996,79.830002,96642.093750,26.97,116.65,39.500000,PM2.5,5483
47.700001,65.769997,15.500000,8.300000,0.530000,94.129997,0.010000,-1.800000,298.869995,85.800003,97901.953125,27.37,113.63,65.875000,PM2.5,5614
50.830002,66.900002,14.520000,7.700000,0.510000,96.779999,0.610000,-2.200000,297.559998,88.959999,94632.828125,27.34,113.94,69.787506,PM2.5,5616
49.220001,65.739998,14.390000,7.440000,0.510000,94.949997,0.580000,-2.130000,298.140015,87.059998,95321.062500,27.33,114.09,67.775002,PM2.5,5617
47.919998,65.139999,14.530000,7.120000,0.530000,93.900002,0.270000,-1.970000,298.769989,84.110001,96090.203125,27.32,114.24,66.149994,PM2.5,5618
49.290001,65.720001,15.440000,6.490000,0.530000,94.910004,0.050000,-2.000000,298.929993,83.559998,96028.882812,27.31,114.39,67.862503,PM2.5,5619
49.090000,64.580002,17.620001,6.140000,0.550000,94.639999,0.140000,-1.980000,300.130005,80.339996,97691.046875,27.3,114.54,67.612503,PM2.5,5620
48.689999,64.260002,20.980000,6.390000,0.550000,91.540001,0.140000,-2.060000,301.220001,77.860001,99460.203125,27.29,114.7,67.112495,PM2.5,5621
51.419998,66.559998,24.030001,7.630000,0.560000,89.419998,-0.130000,-2.080000,301.290009,78.330002,99632.789062,27.27,114.85,70.524994,PM2.5,5622
55.130001,69.949997,27.750000,9.530000,0.560000,87.910004,-0.280000,-2.210000,301.149994,79.150002,99398.257812,27.26,115.0,75.162498,PM2.5,5623
57.560001,70.989998,29.270000,10.300000,0.550000,90.110001,-0.400000,-2.300000,300.769989,81.089996,98992.039062,27.25,115.15,78.200005,PM2.5,5624
56.779999,69.860001,23.760000,7.330000,0.550000,89.800003,-0.450000,-2.430000,300.640015,82.199997,99056.656250,27.23,115.3,77.224998,PM2.5,5625
54.490002,66.889999,21.670000,6.350000,0.530000,91.139999,-0.560000,-2.140000,300.570007,83.449997,99081.500000,27.22,115.45,74.362503,PM2.5,5626
51.259998,63.099998,19.900000,5.810000,0.500000,93.459999,-0.460000,-1.600000,300.459991,84.000000,98841.906250,27.21,115.61,70.324997,PM2.5,5627
44.360001,54.520000,16.770000,5.010000,0.440000,90.930000,0.040000,-0.380000,300.559998,82.580002,98632.062500,27.19,115.76,61.700001,PM2.5,5628
39.250000,47.849998,14.980000,4.530000,0.390000,90.529999,0.060000,0.140000,300.119995,82.970001,97171.617188,27.18,115.91,55.312500,PM2.5,5629
38.090000,46.290001,14.380000,4.420000,0.380000,91.080002,0.050000,0.110000,298.929993,85.900002,94883.773438,27.17,116.06,53.862499,PM2.5,5630
36.820000,44.820000,14.310000,4.600000,0.370000,92.309998,0.510000,-0.060000,298.480011,87.269997,94000.492188,27.15,116.21,52.275002,PM2.5,5631
34.320000,42.049999,13.890000,4.930000,0.360000,92.239998,0.770000,-0.310000,299.519989,84.120003,95615.117188,27.14,116.36,49.028572,PM2.5,5632
31.070000,38.200001,12.730000,5.440000,0.330000,87.540001,0.850000,-0.460000,300.799988,80.440002,97868.132812,27.12,116.51,44.385715,PM2.5,5633
26.350000,31.920000,11.450000,5.360000,0.280000,86.080002,0.260000,0.120000,301.410004,77.680000,98292.000000,27.11,116.67,37.642857,PM2.5,5634
25.620001,30.370001,10.370000,5.200000,0.250000,83.500000,-0.260000,0.720000,300.320007,80.099998,96059.929688,27.09,116.82,36.600002,PM2.5,5635
27.340000,31.920000,10.150000,5.360000,0.240000,82.989998,0.850000,0.780000,298.320007,85.550003,92780.117188,27.08,116.97,39.057144,PM2.5,5636
48.270000,69.410004,19.190001,13.540000,0.590000,86.010002,0.360000,-1.290000,299.190002,84.930000,98916.382812,27.5,113.64,66.587502,PM2.5,5769
50.200001,70.190002,18.520000,12.920000,0.580000,89.790001,0.360000,-1.270000,298.549988,85.900002,97037.507812,27.49,113.8,69.000000,PM2.5,5770
52.070000,71.139999,17.280001,11.290000,0.560000,92.160004,0.660000,-1.600000,297.609985,88.699997,95073.000000,27.48,113.95,71.337502,PM2.5,5771
50.369999,67.769997,15.060000,8.490000,0.530000,93.269997,0.830000,-2.160000,297.350006,89.120003,94150.968750,27.47,114.1,69.212502,PM2.5,5772
46.930000,64.360001,14.380000,7.260000,0.530000,92.309998,0.590000,-1.940000,297.630005,87.230003,94101.257812,27.46,114.25,64.912498,PM2.5,5773
46.590000,63.619999,15.050000,6.530000,0.540000,91.879997,0.440000,-1.790000,298.399994,84.900002,95283.078125,27.44,114.41,64.487503,PM2.5,5774
45.619999,61.849998,16.799999,5.890000,0.570000,92.099998,0.440000,-2.100000,299.950012,81.010002,97669.046875,27.43,114.56,63.274998,PM2.5,5775
44.700001,60.630001,18.980000,5.330000,0.570000,90.010002,0.390000,-2.510000,300.880005,78.830002,99092.601562,27.42,114.71,62.125000,PM2.5,5776
47.830002,62.599998,21.639999,6.020000,0.570000,88.870003,0.100000,-2.420000,301.010010,78.949997,99331.960938,27.41,114.86,66.037506,PM2.5,5777
51.910000,65.949997,23.090000,7.010000,0.560000,87.250000,-0.250000,-2.520000,301.019989,79.320000,99269.250000,27.4,115.01,71.137497,PM2.5,5778
55.959999,69.139999,23.240000,7.490000,0.570000,87.800003,-0.270000,-2.370000,300.559998,81.400002,98905.117188,27.38,115.17,76.199997,PM2.5,5779
54.320000,67.379997,22.490000,6.930000,0.570000,88.379997,-0.090000,-2.430000,300.470001,82.410004,98870.273438,27.37,115.32,74.150002,PM2.5,5780
52.500000,65.150002,20.910000,6.260000,0.560000,89.440002,-0.290000,-2.230000,300.549988,83.480003,99163.062500,27.36,115.47,71.875000,PM2.5,5781
49.730000,61.689999,18.980000,5.500000,0.530000,91.900002,-0.620000,-1.920000,300.470001,84.080002,99010.000000,27.34,115.62,68.412498,PM2.5,5782
43.570000,54.080002,16.290001,4.690000,0.470000,91.820000,-0.590000,-1.070000,300.390015,83.690002,98715.382812,27.33,115.77,60.712502,PM2.5,5783
38.750000,48.049999,14.540000,4.420000,0.430000,90.559998,-0.550000,-0.260000,300.130005,83.209999,97716.617188,27.32,115.92,54.687500,PM2.5,5784
38.410000,47.540001,14.320000,4.450000,0.420000,89.860001,-0.310000,0.250000,299.230011,85.610001,95910.359375,27.3,116.08,54.262501,PM2.5,5785
37.459999,46.299999,14.390000,4.520000,0.410000,91.500000,0.490000,0.270000,298.850006,86.339996,94796.132812,27.29,116.23,53.074997,PM2.5,5786
34.590000,42.950001,14.070000,4.850000,0.390000,90.070000,1.070000,-0.070000,299.720001,83.410004,95863.593750,27.27,116.38,49.414288,PM2.5,5787
31.510000,39.500000,13.160000,5.420000,0.370000,86.680000,0.750000,-0.690000,300.940002,79.989998,98059.453125,27.26,116.53,45.014286,PM2.5,5788
28.170000,34.779999,11.980000,5.290000,0.320000,86.650002,0.500000,-0.580000,301.119995,79.870003,98487.796875,27.24,116.68,40.242859,PM2.5,5789
25.700001,31.160000,10.600000,5.060000,0.280000,83.430000,0.500000,0.490000,301.320007,77.580002,97954.039062,27.23,116.83,36.714287,PM2.5,5790
25.370001,30.330000,10.440000,5.190000,0.260000,83.779999,0.840000,1.120000,300.579987,78.639999,96128.273438,27.21,116.99,36.242859,PM2.5,5791
46.709999,68.599998,19.650000,15.370000,0.610000,83.680000,0.240000,-1.470000,299.149994,85.360001,99243.796875,27.64,113.66,64.637497,PM2.5,5926
50.200001,72.519997,20.490000,16.750000,0.630000,84.870003,0.550000,-0.910000,299.130005,84.559998,98509.117188,27.63,113.81,69.000000,PM2.5,5927
49.980000,71.919998,19.410000,14.860000,0.610000,86.870003,0.710000,-0.660000,298.750000,85.260002,97219.546875,27.61,113.96,68.724998,PM2.5,5928
51.099998,70.279999,16.180000,10.220000,0.560000,89.089996,0.790000,-1.270000,297.359985,89.279999,94530.742188,27.6,114.11,70.125000,PM2.5,5929
48.500000,67.300003,14.810000,8.110000,0.550000,89.500000,1.180000,-1.550000,296.660004,91.459999,93104.062500,27.59,114.27,66.875000,PM2.5,5930
44.590000,62.240002,14.930000,7.020000,0.550000,89.150002,1.260000,-1.820000,298.470001,84.989998,95500.976562,27.58,114.42,61.987499,PM2.5,5931
42.990002,59.430000,16.000000,5.630000,0.580000,90.019997,0.760000,-2.190000,299.779999,81.839996,97669.593750,27.57,114.57,59.987503,PM2.5,5932
43.070000,59.279999,17.950001,5.050000,0.590000,88.290001,0.430000,-2.600000,300.160004,81.550003,98340.617188,27.56,114.72,60.087502,PM2.5,5933
44.980000,59.810001,20.469999,5.700000,0.590000,87.949997,0.240000,-2.440000,300.459991,81.169998,98749.523438,27.54,114.88,62.474998,PM2.5,5934
48.070000,62.220001,21.030001,6.630000,0.590000,84.639999,0.000000,-2.540000,300.619995,80.959999,99034.101562,27.53,115.03,66.337502,PM2.5,5935
50.450001,63.480000,20.790001,7.030000,0.590000,84.830002,-0.120000,-2.350000,300.579987,81.690002,99209.890625,27.52,115.18,69.312500,PM2.5,5936
50.080002,63.060001,20.000000,6.550000,0.600000,85.239998,0.060000,-2.250000,300.329987,83.239998,99025.187500,27.5,115.33,68.850006,PM2.5,5937
48.450001,60.919998,18.790001,5.910000,0.600000,87.320000,-0.030000,-2.230000,300.359985,83.739998,98838.273438,27.49,115.48,66.812500,PM2.5,5938
46.259998,58.180000,17.480000,5.280000,0.580000,89.970001,-0.580000,-1.940000,300.369995,84.029999,98817.523438,27.48,115.64,64.074997,PM2.5,5939
41.320000,52.270000,15.630000,4.700000,0.540000,90.889999,-0.870000,-1.410000,300.190002,83.820000,98351.882812,27.46,115.79,57.900002,PM2.5,5940
38.400002,48.669998,14.340000,4.550000,0.510000,89.160004,-0.850000,-0.700000,299.470001,85.199997,96829.406250,27.45,115.94,54.250000,PM2.5,5941
37.720001,47.830002,14.280000,4.530000,0.490000,89.279999,-0.270000,-0.130000,299.079987,86.610001,96062.406250,27.44,116.09,53.400002,PM2.5,5942
35.650002,45.090000,13.460000,4.460000,0.460000,87.889999,0.570000,-0.090000,299.619995,84.300003,96428.718750,27.42,116.24,50.812500,PM2.5,5943
33.680000,42.639999,13.140000,4.610000,0.440000,86.699997,1.010000,-0.570000,299.980011,82.730003,96772.382812,27.41,116.4,48.114285,PM2.5,5944
31.740000,40.490002,12.790000,5.260000,0.410000,85.059998,0.690000,-1.260000,300.519989,81.610001,97716.273438,27.39,116.55,45.342857,PM2.5,5945
28.510000,36.349998,11.700000,5.420000,0.360000,84.070000,0.380000,-1.290000,300.910004,81.029999,98603.867188,27.38,116.7,40.728573,PM2.5,5946
25.570000,32.090000,10.910000,5.240000,0.310000,83.419998,0.320000,-0.750000,301.390015,78.480003,98791.226562,27.36,116.85,36.528572,PM2.5,5947
24.520000,30.340000,10.580000,5.090000,0.280000,83.070000,0.160000,-0.070000,301.140015,78.040001,97721.203125,27.35,117.0,35.028572,PM2.5,5948
48.250000,69.220001,17.180000,12.980000,0.610000,85.529999,0.640000,-1.310000,298.790009,86.010002,98517.382812,27.76,113.82,66.562500,PM2.5,6089
47.930000,67.750000,16.549999,11.720000,0.570000,86.449997,0.950000,-0.710000,299.089996,84.570000,98154.226562,27.75,113.97,66.162498,PM2.5,6090
45.799999,64.660004,14.900000,9.260000,0.540000,86.260002,1.130000,-0.260000,299.119995,84.220001,97662.609375,27.74,114.13,63.500000,PM2.5,6091
43.200001,61.419998,14.080000,7.740000,0.540000,87.279999,1.540000,-0.430000,299.130005,83.660004,97184.351562,27.73,114.28,60.250000,PM2.5,6092
43.000000,60.369999,14.350000,6.820000,0.550000,87.620003,1.600000,-1.090000,299.399994,83.110001,97426.742188,27.71,114.43,60.000000,PM2.5,6093
43.830002,60.480000,15.720000,6.170000,0.590000,87.209999,0.980000,-1.710000,299.480011,83.650002,97611.039062,27.7,114.58,61.037502,PM2.5,6094
43.400002,59.869999,17.629999,5.910000,0.610000,85.300003,0.510000,-1.990000,299.959991,82.800003,98508.546875,27.69,114.74,60.500000,PM2.5,6095
45.570000,60.709999,19.430000,6.570000,0.620000,83.709999,0.360000,-2.140000,300.339996,81.980003,99173.062500,27.68,114.89,63.212502,PM2.5,6096
47.980000,62.369999,19.870001,7.150000,0.620000,82.180000,0.220000,-2.270000,300.410004,82.099998,99260.406250,27.67,115.04,66.224998,PM2.5,6097
49.099998,62.380001,19.510000,7.410000,0.620000,82.099998,0.090000,-2.180000,300.559998,82.269997,99662.343750,27.65,115.19,67.625000,PM2.5,6098
48.230000,61.369999,18.610001,6.780000,0.630000,82.309998,0.050000,-1.820000,300.339996,83.699997,99446.679688,27.64,115.35,66.537498,PM2.5,6099
46.700001,59.340000,17.770000,6.070000,0.630000,84.930000,-0.050000,-1.940000,300.160004,83.839996,98565.937500,27.63,115.5,64.625000,PM2.5,6100
44.369999,56.939999,17.129999,5.700000,0.640000,86.690002,-0.560000,-2.000000,300.309998,83.480003,98650.773438,27.61,115.65,61.712498,PM2.5,6101
42.820000,55.209999,16.639999,5.480000,0.630000,87.099998,-1.000000,-1.740000,300.040009,84.519997,98343.937500,27.6,115.8,59.775002,PM2.5,6102
