PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
68.389999,90.019997,18.620001,24.900000,1.900000,35.889999,-7.020000,-0.450000,269.399994,95.029999,89377.109375,30.27,110.59,91.737503,PM2.5,9678
73.720001,95.279999,19.639999,26.080000,1.920000,33.939999,-5.760000,-2.790000,268.910004,96.510002,89612.210938,30.26,110.75,98.400002,PM2.5,9679
78.279999,99.169998,20.450001,27.760000,1.970000,29.770000,-3.610000,-5.950000,269.549988,97.510002,91399.906250,30.25,110.91,104.099998,PM2.5,9680
84.269997,103.669998,22.940001,30.969999,2.080000,24.290001,-2.560000,-6.570000,270.910004,97.349998,94125.632812,30.25,111.06,111.587494,PM2.5,9681
95.269997,115.110001,25.770000,36.720001,2.220000,17.620001,-1.500000,-6.490000,271.850006,97.379997,96395.867188,30.24,111.22,125.337494,PM2.5,9682
106.889999,128.770004,24.520000,37.869999,2.160000,16.209999,-0.510000,-7.250000,273.059998,94.860001,98760.843750,30.23,111.38,139.862503,PM2.5,9683
115.930000,136.550003,22.840000,34.770000,2.020000,20.270000,-0.500000,-8.410000,274.260010,89.959999,101035.343750,30.22,111.53,151.328568,PM2.5,9684
124.320000,147.020004,23.070000,35.389999,2.000000,19.990000,-1.110000,-10.010000,275.019989,85.949997,102259.343750,30.21,111.69,163.314285,PM2.5,9685
128.970001,155.639999,21.910000,35.779999,2.010000,19.500000,-1.740000,-9.920000,275.230011,85.339996,102502.781250,30.2,111.85,169.957138,PM2.5,9686
130.330002,162.240005,21.299999,34.889999,2.030000,21.090000,-2.010000,-10.440000,275.410004,84.470001,102587.203125,30.2,112.01,171.900009,PM2.5,9687
129.080002,168.410004,21.120001,33.630001,2.070000,23.139999,-1.980000,-9.840000,275.649994,84.669998,102597.140625,30.19,112.16,170.114288,PM2.5,9688
125.180000,171.389999,21.070000,32.139999,2.130000,25.290001,-2.460000,-9.690000,276.220001,85.620003,102593.781250,30.18,112.32,164.542862,PM2.5,9689
118.440002,169.690002,21.180000,30.580000,2.170000,28.090000,-3.510000,-9.570000,276.549988,84.699997,102614.226562,30.17,112.48,154.914291,PM2.5,9690
114.220001,168.429993,20.820000,29.709999,2.270000,27.350000,-3.250000,-9.490000,275.880005,82.370003,102626.710938,30.16,112.63,149.024994,PM2.5,9691
109.519997,162.149994,20.610001,28.510000,2.290000,28.070000,-3.120000,-9.570000,276.160004,83.010002,102600.992188,30.15,112.79,143.149994,PM2.5,9692
105.379997,153.380005,19.860001,27.049999,2.240000,29.400000,-3.580000,-9.800000,276.239990,81.440002,102584.843750,30.14,112.95,137.974991,PM2.5,9693
100.870003,142.399994,19.219999,25.959999,2.170000,29.260000,-3.590000,-9.690000,276.579987,81.279999,102572.656250,30.13,113.1,132.337509,PM2.5,9694
96.580002,130.399994,19.040001,25.559999,2.100000,28.129999,-3.940000,-9.520000,277.000000,81.089996,102560.976562,30.12,113.26,126.975006,PM2.5,9695
92.900002,119.750000,17.780001,25.360001,2.040000,27.209999,-3.950000,-9.450000,277.109985,80.570000,102548.929688,30.11,113.42,122.375000,PM2.5,9696
91.300003,110.360001,16.389999,25.760000,1.990000,25.750000,-3.590000,-9.310000,277.290009,79.739998,102516.171875,30.1,113.57,120.375000,PM2.5,9697
91.480003,101.730003,15.420000,27.070000,1.980000,22.690001,-3.270000,-8.520000,277.820007,79.320000,102498.617188,30.08,113.73,120.600006,PM2.5,9698
93.470001,95.169998,14.330000,28.870001,2.000000,20.280001,-2.950000,-7.630000,278.220001,78.790001,102525.187500,30.07,113.89,123.087502,PM2.5,9699
96.769997,94.879997,12.290000,30.270000,2.030000,19.000000,-3.410000,-8.200000,278.799988,78.989998,102592.328125,30.06,114.04,127.212494,PM2.5,9700
98.900002,104.500000,10.260000,30.980000,2.070000,20.440001,-4.290000,-8.440000,279.700012,80.629997,102602.656250,30.05,114.2,129.875000,PM2.5,9701
98.580002,117.660004,9.210000,29.980000,2.170000,19.990000,-3.840000,-6.050000,279.480011,78.260002,102544.109375,30.04,114.36,129.475006,PM2.5,9702
97.519997,132.740005,8.010000,28.670000,2.220000,23.730000,-3.720000,-5.640000,279.679993,79.879997,102300.617188,30.03,114.51,128.149994,PM2.5,9703
101.730003,137.190002,5.400000,30.590000,2.260000,21.070000,-4.090000,-4.750000,279.429993,81.870003,101729.093750,30.01,114.67,133.412506,PM2.5,9704
104.910004,138.080002,4.490000,32.970001,2.260000,18.850000,-4.070000,-3.360000,278.779999,86.459999,100583.828125,30.0,114.83,137.387512,PM2.5,9705
100.199997,131.410004,7.520000,33.599998,2.140000,20.660000,-4.340000,-2.830000,278.299988,89.019997,100068.460938,29.99,114.98,131.500000,PM2.5,9706
96.489998,125.120003,9.680000,33.450001,2.030000,20.930000,-4.850000,-2.910000,278.709991,85.309998,101130.453125,29.98,115.14,126.862495,PM2.5,9707
88.139999,111.930000,12.100000,32.770000,1.870000,22.370001,-5.670000,-2.960000,279.089996,80.500000,101958.023438,29.96,115.29,116.425003,PM2.5,9708
80.440002,96.070000,13.030000,32.320000,1.740000,22.170000,-6.480000,-2.780000,279.029999,78.029999,102205.929688,29.95,115.45,106.800003,PM2.5,9709
76.680000,85.300003,13.750000,32.320000,1.660000,21.959999,-7.670000,-4.810000,279.049988,76.059998,102577.093750,29.94,115.61,102.099998,PM2.5,9710
72.900002,74.860001,14.420000,32.299999,1.570000,21.809999,-8.820000,-7.520000,278.820007,76.989998,102575.257812,29.92,115.76,97.375000,PM2.5,9711
68.430000,64.980003,14.270000,32.730000,1.490000,21.129999,-9.020000,-8.900000,278.920013,79.239998,102580.437500,29.91,115.92,91.787498,PM2.5,9712
63.799999,58.560001,13.260000,33.200001,1.440000,21.120001,-8.960000,-10.160000,279.450012,81.080002,102755.882812,29.89,116.07,86.000000,PM2.5,9713
85.629997,98.050003,19.620001,19.709999,1.260000,32.549999,-6.610000,8.590000,277.890015,78.709999,90082.226562,30.48,108.55,113.287498,PM2.5,9905
81.260002,93.120003,14.570000,20.520000,1.280000,35.360001,-6.960000,8.420000,276.000000,85.559998,88660.781250,30.47,108.71,107.825005,PM2.5,9906
75.230003,86.059998,13.810000,20.990000,1.280000,37.639999,-8.700000,8.230000,275.220001,88.919998,88220.851562,30.47,108.87,100.287506,PM2.5,9907
68.839996,79.099998,12.950000,20.809999,1.280000,40.439999,-9.720000,5.230000,274.480011,92.239998,87764.171875,30.46,109.02,92.299995,PM2.5,9908
67.080002,76.459999,11.230000,21.070000,1.310000,44.209999,-9.270000,-0.400000,273.059998,96.500000,87021.703125,30.46,109.18,90.100006,PM2.5,9909
66.010002,75.519997,10.070000,22.559999,1.390000,46.279999,-7.260000,-3.730000,272.450012,98.480003,88307.468750,30.45,109.34,88.762505,PM2.5,9910
59.450001,71.519997,11.610000,22.850000,1.490000,47.590000,-6.460000,-3.260000,274.540009,91.370003,92799.203125,30.45,109.5,80.562500,PM2.5,9911
58.470001,72.080002,13.480000,22.969999,1.580000,45.790001,-9.380000,-2.130000,274.920013,84.500000,93150.546875,30.44,109.65,79.337502,PM2.5,9912
60.220001,75.440002,15.530000,23.480000,1.680000,44.419998,-10.360000,-0.920000,272.230011,93.699997,90598.703125,30.44,109.81,81.525002,PM2.5,9913
60.889999,76.279999,17.540001,23.900000,1.720000,42.810001,-8.270000,-0.570000,272.290009,94.209999,91543.093750,30.43,109.97,82.362503,PM2.5,9914
61.689999,78.419998,18.520000,24.150000,1.780000,40.919998,-7.840000,0.530000,272.890015,90.430000,92639.937500,30.42,110.13,83.362495,PM2.5,9915
63.980000,81.720001,19.490000,24.730000,1.820000,38.779999,-7.410000,2.010000,272.309998,91.639999,92725.898438,30.42,110.28,86.224998,PM2.5,9916
67.629997,86.830002,20.330000,25.320000,1.860000,37.709999,-6.250000,2.420000,272.209991,91.949997,93376.468750,30.41,110.44,90.787498,PM2.5,9917
72.260002,92.910004,21.309999,25.549999,1.870000,37.080002,-6.400000,0.040000,272.029999,90.459999,93600.398438,30.4,110.6,96.575005,PM2.5,9918
77.879997,99.010002,21.549999,26.430000,1.910000,34.299999,-6.450000,-3.040000,271.140015,93.809998,93425.296875,30.4,110.76,103.599998,PM2.5,9919
83.029999,103.839996,22.270000,28.440001,1.970000,29.330000,-4.610000,-3.980000,271.119995,96.620003,94629.531250,30.39,110.91,110.037498,PM2.5,9920
91.120003,114.550003,22.889999,34.110001,2.150000,21.280001,-2.640000,-4.200000,272.369995,96.940002,97018.289062,30.38,111.07,120.150002,PM2.5,9921
103.980003,128.990005,26.090000,41.270000,2.370000,13.950000,-1.280000,-4.820000,273.540009,93.330002,99379.976562,30.37,111.23,136.225006,PM2.5,9922
113.169998,136.229996,26.030001,40.939999,2.260000,13.830000,-0.620000,-5.390000,274.549988,89.790001,101345.789062,30.37,111.39,147.712494,PM2.5,9923
120.849998,141.710007,25.049999,35.330002,2.000000,20.440001,-1.360000,-7.430000,275.019989,84.199997,102188.171875,30.36,111.54,158.357147,PM2.5,9924
128.949997,151.619995,24.250000,35.759998,1.980000,19.940001,-2.150000,-9.820000,275.059998,82.849998,102360.539062,30.35,111.7,169.928574,PM2.5,9925
134.059998,160.839996,23.260000,36.480000,2.000000,19.330000,-2.410000,-9.980000,275.179993,83.110001,102547.906250,30.34,111.86,177.228561,PM2.5,9926
136.110001,167.729996,22.480000,35.660000,2.020000,20.780001,-2.450000,-10.480000,275.320007,82.959999,102623.312500,30.33,112.02,180.157150,PM2.5,9927
135.699997,174.110001,22.500000,34.470001,2.050000,23.170000,-2.290000,-10.130000,275.459991,83.360001,102638.539062,30.32,112.17,179.571426,PM2.5,9928
131.699997,176.419998,21.969999,33.220001,2.100000,24.420000,-2.530000,-9.990000,275.929993,85.040001,102631.117188,30.31,112.33,173.857132,PM2.5,9929
124.059998,173.250000,21.790001,31.309999,2.120000,28.330000,-3.620000,-10.540000,276.809998,85.059998,102648.117188,30.3,112.49,162.942856,PM2.5,9930
120.459999,171.960007,21.350000,30.510000,2.230000,26.080000,-3.580000,-9.280000,275.790009,82.540001,102655.156250,30.29,112.64,157.800003,PM2.5,9931
115.849998,164.229996,21.200001,29.330000,2.220000,27.030001,-3.380000,-9.670000,276.019989,82.559998,102625.773438,30.28,112.8,151.214279,PM2.5,9932
111.800003,154.830002,20.400000,27.740000,2.170000,28.610001,-3.900000,-9.820000,276.079987,81.150002,102622.148438,30.27,112.96,146.000000,PM2.5,9933
107.510002,143.699997,19.670000,26.450001,2.100000,29.020000,-3.850000,-9.790000,276.200012,80.379997,102621.781250,30.26,113.12,140.637497,PM2.5,9934
102.940002,130.589996,19.980000,26.030001,2.020000,27.850000,-3.820000,-9.740000,276.429993,79.709999,102601.656250,30.25,113.27,134.925003,PM2.5,9935
98.720001,119.370003,18.530001,25.590000,1.940000,27.559999,-3.920000,-9.730000,276.799988,79.879997,102584.328125,30.24,113.43,129.649994,PM2.5,9936
96.550003,110.470001,16.680000,25.700001,1.880000,26.840000,-3.920000,-9.530000,277.130005,79.839996,102570.101562,30.23,113.59,126.937500,PM2.5,9937
96.720001,101.709999,15.780000,26.840000,1.860000,24.320000,-3.620000,-8.990000,277.450012,79.209999,102565.523438,30.22,113.74,127.150002,PM2.5,9938
97.580002,91.930000,14.660000,28.790001,1.860000,20.969999,-3.340000,-8.330000,277.970001,79.080002,102572.406250,30.21,113.9,128.225006,PM2.5,9939
99.730003,84.839996,13.060000,30.900000,1.880000,18.600000,-3.610000,-8.010000,278.619995,79.400002,102570.351562,30.2,114.06,130.912506,PM2.5,9940
100.980003,90.480003,10.380000,31.700001,1.930000,19.129999,-3.890000,-8.830000,279.109985,80.099998,102548.507812,30.19,114.21,132.475006,PM2.5,9941
100.309998,106.360001,9.470000,30.719999,2.030000,19.510000,-3.620000,-6.870000,279.290009,78.110001,102575.726562,30.17,114.37,131.637497,PM2.5,9942
97.239998,128.309998,9.080000,28.190001,2.130000,25.540001,-3.890000,-6.570000,279.510010,79.620003,102284.492188,30.16,114.53,127.799995,PM2.5,9943
101.760002,135.389999,5.790000,29.959999,2.230000,22.990000,-4.200000,-5.910000,279.209991,81.360001,101796.093750,30.15,114.68,133.449997,PM2.5,9944
108.650002,142.899994,3.110000,32.669998,2.310000,18.910000,-4.410000,-4.510000,279.209991,82.430000,101554.570312,30.14,114.84,142.062500,PM2.5,9945
102.580002,138.119995,6.120000,33.070000,2.190000,22.030001,-4.880000,-3.660000,279.519989,83.290001,101562.148438,30.12,115.0,134.475006,PM2.5,9946
100.449997,134.429993,8.400000,32.849998,2.100000,22.740000,-4.690000,-2.650000,279.739990,81.459999,102012.726562,30.11,115.15,131.812500,PM2.5,9947
94.919998,125.779999,11.500000,32.099998,1.970000,24.330000,-4.440000,-2.290000,279.880005,78.529999,102411.960938,30.1,115.31,124.899994,PM2.5,9948
79.730003,95.099998,13.260000,31.240000,1.730000,23.260000,-5.490000,-2.580000,279.500000,75.910004,102286.476562,30.09,115.47,105.912506,PM2.5,9949
70.339996,73.110001,14.360000,30.940001,1.550000,23.540001,-8.150000,-4.550000,278.630005,77.129997,101576.593750,30.07,115.62,94.174995,PM2.5,9950
67.889999,65.750000,15.080000,31.440001,1.500000,23.200001,-9.580000,-7.110000,278.059998,78.290001,101492.296875,30.06,115.78,91.112503,PM2.5,9951
65.779999,60.000000,14.850000,31.809999,1.460000,22.040001,-8.700000,-8.540000,278.309998,77.709999,102348.710938,30.04,115.93,88.474998,PM2.5,9952
65.660004,74.900002,12.460000,19.799999,1.220000,40.000000,-8.590000,6.120000,278.829987,72.639999,91444.312500,30.6,109.03,88.325005,PM2.5,10149
67.360001,76.820000,10.720000,19.879999,1.320000,50.270000,-5.860000,-0.510000,272.510010,99.120003,88743.773438,30.58,109.5,90.449997,PM2.5,10152
65.449997,76.930000,13.360000,22.250000,1.490000,45.820000,-6.590000,-0.960000,273.480011,96.440002,91331.953125,30.58,109.66,88.062500,PM2.5,10153
65.720001,79.250000,16.590000,23.540001,1.620000,43.139999,-6.310000,1.210000,272.769989,96.830002,91000.921875,30.57,109.82,88.400002,PM2.5,10154
65.900002,82.050003,17.620001,24.410000,1.690000,40.500000,-5.190000,1.890000,272.950012,97.250000,91943.796875,30.57,109.98,88.625000,PM2.5,10155
65.400002,83.709999,18.559999,24.049999,1.710000,39.580002,-5.060000,1.180000,273.179993,94.190002,92172.226562,30.56,110.13,88.000000,PM2.5,10156
67.529999,86.839996,20.049999,24.070000,1.740000,38.400002,-4.880000,0.990000,272.529999,91.570000,91046.906250,30.55,110.29,90.662498,PM2.5,10157
70.720001,91.440002,21.120001,24.110001,1.770000,38.099998,-5.120000,-0.390000,272.730011,83.519997,91082.203125,30.55,110.45,94.650002,PM2.5,10158
75.760002,97.760002,22.020000,24.340000,1.800000,37.790001,-7.460000,-3.300000,270.859985,85.419998,89138.140625,30.54,110.61,100.950005,PM2.5,10159
83.260002,107.830002,20.799999,25.290001,1.860000,33.990002,-7.380000,-4.460000,268.970001,96.699997,89067.500000,30.53,110.77,110.325005,PM2.5,10160
88.279999,112.900002,22.059999,28.490000,1.940000,28.150000,-4.340000,-2.920000,270.890015,97.029999,94141.882812,30.52,110.92,116.599998,PM2.5,10161
98.800003,123.980003,24.850000,35.560001,2.190000,20.930000,-2.630000,-2.620000,273.589996,91.980003,99035.492188,30.52,111.08,129.750000,PM2.5,10162
109.940002,136.570007,27.219999,42.130001,2.390000,14.060000,-1.870000,-4.420000,274.510010,85.940002,100911.890625,30.51,111.24,143.675003,PM2.5,10163
118.070000,141.679993,27.520000,41.209999,2.240000,14.690000,-1.510000,-5.220000,275.130005,81.180000,101787.023438,30.5,111.4,154.385712,PM2.5,10164
124.230003,145.630005,26.480000,34.950001,1.970000,21.120001,-2.490000,-7.200000,275.220001,78.800003,102155.382812,30.49,111.55,163.185715,PM2.5,10165
132.460007,155.830002,26.049999,35.810001,1.970000,20.469999,-3.240000,-10.370000,274.820007,81.230003,102136.609375,30.48,111.71,174.942871,PM2.5,10166
138.289993,165.289993,24.500000,36.549999,1.990000,19.639999,-2.940000,-10.450000,275.010010,81.489998,102457.289062,30.48,111.87,183.271423,PM2.5,10167
140.720001,172.169998,23.650000,35.860001,2.000000,21.129999,-2.700000,-10.780000,275.200012,81.349998,102575.937500,30.47,112.03,186.742859,PM2.5,10168
140.369995,177.419998,22.950001,34.490002,2.030000,23.340000,-2.600000,-10.810000,275.239990,82.650002,102586.757812,30.46,112.18,186.242844,PM2.5,10169
136.839996,179.770004,22.600000,33.419998,2.080000,25.150000,-2.750000,-10.410000,275.540009,83.220001,102591.281250,30.45,112.34,181.199997,PM2.5,10170
128.149994,175.339996,21.840000,31.610001,2.080000,30.160000,-3.420000,-11.070000,276.799988,85.080002,102611.820312,30.44,112.5,168.785706,PM2.5,10171
124.739998,174.059998,21.830000,31.010000,2.190000,25.930000,-3.510000,-9.250000,275.700012,82.760002,102643.062500,30.43,112.66,163.914276,PM2.5,10172
119.680000,165.309998,21.450001,29.760000,2.180000,26.799999,-3.520000,-9.570000,275.839996,82.169998,102640.492188,30.42,112.81,156.685715,PM2.5,10173
116.160004,155.679993,20.959999,28.160000,2.120000,28.600000,-4.090000,-9.860000,275.940002,80.879997,102637.546875,30.41,112.97,151.657150,PM2.5,10174
112.519997,145.059998,20.290001,26.730000,2.040000,29.459999,-4.280000,-9.980000,276.089996,80.610001,102626.382812,30.4,113.13,146.899994,PM2.5,10175
107.910004,132.110001,20.450001,26.240000,1.960000,28.469999,-4.230000,-9.680000,276.339996,79.949997,102609.726562,30.39,113.28,141.137512,PM2.5,10176
103.559998,120.800003,19.150000,25.639999,1.870000,28.309999,-4.210000,-9.720000,276.559998,79.639999,102615.101562,30.38,113.44,135.699997,PM2.5,10177
100.980003,112.430000,17.139999,25.510000,1.810000,28.180000,-4.170000,-9.790000,276.850006,79.320000,102632.929688,30.37,113.6,132.475006,PM2.5,10178
101.019997,104.010002,16.299999,26.520000,1.780000,25.780001,-4.070000,-9.440000,277.119995,79.169998,102554.781250,30.36,113.76,132.524994,PM2.5,10179
101.320000,92.680000,15.320000,28.400000,1.760000,22.510000,-3.610000,-9.010000,277.380005,79.040001,102498.578125,30.34,113.91,132.899994,PM2.5,10180
102.300003,76.750000,13.550000,31.650000,1.750000,18.000000,-3.180000,-8.100000,277.970001,78.650002,102548.687500,30.33,114.07,134.125000,PM2.5,10181
102.480003,71.690002,10.560000,33.400002,1.780000,15.670000,-3.460000,-8.750000,278.540009,79.180000,102486.179688,30.32,114.23,134.350006,PM2.5,10182
101.949997,90.099998,9.210000,31.959999,1.880000,18.110001,-3.400000,-7.610000,278.760010,79.129997,102477.242188,30.31,114.38,133.687500,PM2.5,10183
96.720001,123.339996,10.330000,28.070000,2.010000,27.730000,-3.610000,-6.790000,279.459991,79.699997,102512.968750,30.3,114.54,127.150002,PM2.5,10184
99.019997,130.190002,8.180000,28.680000,2.130000,26.620001,-3.820000,-5.980000,279.500000,79.339996,102306.882812,30.28,114.7,130.024994,PM2.5,10185
107.290001,141.880005,5.330000,30.629999,2.280000,21.010000,-3.190000,-4.230000,279.500000,77.540001,102320.226562,30.27,114.85,140.362503,PM2.5,10186
105.599998,143.619995,7.230000,30.299999,2.230000,22.209999,-3.240000,-3.780000,280.000000,75.379997,102707.421875,30.26,115.01,138.250000,PM2.5,10187
101.580002,138.110001,9.430000,29.760000,2.120000,23.290001,-3.470000,-3.080000,280.109985,74.830002,102642.031250,30.25,115.17,133.225006,PM2.5,10188
96.500000,130.259995,11.730000,29.290001,2.000000,24.840000,-3.550000,-2.760000,279.910004,75.459999,102333.250000,30.23,115.32,126.875000,PM2.5,10189
82.489998,102.250000,13.640000,29.969999,1.780000,25.070000,-4.550000,-3.200000,279.489990,75.250000,101894.359375,30.22,115.48,109.362495,PM2.5,10190
70.199997,74.620003,14.650000,30.049999,1.550000,24.910000,-6.810000,-4.140000,278.040009,78.550003,100311.843750,30.21,115.64,94.000000,PM2.5,10191
66.669998,64.839996,15.300000,30.700001,1.480000,24.200001,-8.690000,-5.680000,276.989990,82.209999,99594.062500,30.19,115.79,89.587494,PM2.5,10192
65.559998,60.709999,15.530000,31.250000,1.460000,23.129999,-9.090000,-7.680000,277.549988,80.139999,101143.000000,30.18,115.95,88.199997,PM2.5,10193
69.379997,80.849998,14.030000,21.959999,1.410000,44.869999,-5.480000,3.410000,271.559998,99.129997,86592.023438,30.71,109.67,92.974998,PM2.5,10394
69.389999,83.500000,17.490000,22.889999,1.510000,42.689999,-5.800000,2.300000,272.059998,96.800003,88504.796875,30.71,109.83,92.987503,PM2.5,10395
69.860001,86.349998,17.389999,22.660000,1.560000,40.700001,-6.450000,0.610000,271.950012,95.309998,88628.687500,30.7,109.98,93.574997,PM2.5,10396
70.669998,88.180000,18.480000,22.760000,1.600000,38.570000,-6.120000,-1.710000,271.720001,93.599998,88631.023438,30.7,110.14,94.587494,PM2.5,10397
73.360001,91.419998,20.690001,23.110001,1.630000,36.779999,-6.350000,-1.720000,271.170013,93.220001,87866.062500,30.69,110.3,97.949997,PM2.5,10398
76.839996,96.760002,21.549999,23.350000,1.660000,35.250000,-7.650000,-2.040000,270.160004,92.790001,87036.906250,30.68,110.46,102.299995,PM2.5,10399
80.360001,100.160004,23.170000,23.910000,1.690000,32.509998,-7.210000,-1.760000,269.019989,95.589996,86932.562500,30.67,110.62,106.699997,PM2.5,10400
85.209999,107.470001,23.410000,25.809999,1.740000,28.580000,-5.010000,-0.430000,269.170013,97.000000,89157.203125,30.67,110.77,112.762497,PM2.5,10401
94.099998,119.029999,23.389999,30.570000,1.950000,24.260000,-3.300000,0.510000,271.399994,95.910004,94397.023438,30.66,110.93,123.875000,PM2.5,10402
104.769997,128.520004,27.000000,33.889999,2.030000,22.750000,-2.880000,-1.620000,273.839996,87.709999,99100.929688,30.65,111.09,137.212494,PM2.5,10403
114.150002,138.250000,27.750000,39.110001,2.190000,17.260000,-2.770000,-4.910000,275.149994,76.889999,101223.460938,30.64,111.25,148.937500,PM2.5,10404
120.669998,143.110001,27.660000,38.500000,2.100000,17.750000,-2.530000,-6.130000,275.380005,74.480003,101742.828125,30.64,111.41,158.099991,PM2.5,10405
126.580002,147.410004,27.520000,34.119999,1.920000,22.340000,-3.290000,-7.390000,274.970001,76.230003,101625.851562,30.63,111.56,166.542862,PM2.5,10406
135.639999,158.729996,27.190001,35.610001,1.950000,20.840000,-3.750000,-10.820000,274.450012,80.720001,101703.906250,30.62,111.72,179.485718,PM2.5,10407
141.949997,168.690002,25.709999,36.709999,1.970000,19.780001,-3.040000,-10.770000,274.790009,79.489998,102211.390625,30.61,111.88,188.500000,PM2.5,10408
144.639999,175.589996,24.740000,36.330002,1.990000,20.790001,-2.740000,-11.150000,274.989990,80.209999,102412.078125,30.6,112.04,192.342850,PM2.5,10409
143.490005,178.720001,22.900000,34.150002,2.010000,23.580000,-2.730000,-11.150000,274.989990,82.290001,102395.843750,30.59,112.19,190.700012,PM2.5,10410
140.279999,181.259995,22.570000,32.990002,2.060000,25.450001,-2.380000,-10.760000,275.000000,83.320000,102391.367188,30.58,112.35,186.114288,PM2.5,10411
134.899994,181.179993,22.549999,32.419998,2.140000,25.540001,-1.970000,-10.170000,274.940002,83.000000,102482.476562,30.57,112.51,178.428558,PM2.5,10412
126.620003,174.399994,21.969999,30.980000,2.150000,26.370001,-2.460000,-9.070000,275.570007,83.029999,102605.093750,30.56,112.67,166.600006,PM2.5,10413
121.500000,165.490005,21.219999,29.410000,2.120000,28.090000,-3.490000,-9.090000,275.709991,81.330002,102647.218750,30.55,112.82,159.285721,PM2.5,10414
118.540001,156.850006,21.090000,28.240000,2.080000,29.139999,-4.310000,-9.590000,275.769989,80.139999,102652.601562,30.54,112.98,155.057144,PM2.5,10415
115.839996,147.369995,20.840000,26.930000,2.010000,30.270000,-4.690000,-10.130000,275.820007,79.800003,102646.382812,30.53,113.14,151.199997,PM2.5,10416
112.639999,137.160004,19.280001,25.510000,1.910000,31.160000,-4.420000,-9.900000,276.000000,79.650002,102634.687500,30.52,113.3,147.050003,PM2.5,10417
108.790001,126.370003,18.490000,25.020000,1.820000,30.580000,-4.250000,-9.590000,276.290009,79.489998,102622.398438,30.51,113.45,142.237503,PM2.5,10418
105.820000,117.010002,17.549999,25.129999,1.750000,29.780001,-4.340000,-9.920000,276.579987,79.070000,102638.671875,30.5,113.61,138.524994,PM2.5,10419
104.260002,107.489998,16.950001,26.120001,1.710000,27.570000,-4.320000,-9.540000,276.790009,79.110001,102508.179688,30.49,113.77,136.574997,PM2.5,10420
103.669998,94.930000,16.139999,27.760000,1.680000,24.820000,-4.060000,-9.150000,277.010010,79.559998,102391.750000,30.48,113.93,135.837494,PM2.5,10421
104.449997,71.989998,14.250000,31.790001,1.630000,17.969999,-3.740000,-8.400000,277.600006,78.779999,102555.453125,30.47,114.08,136.812500,PM2.5,10422
104.070000,52.669998,10.490000,35.419998,1.630000,13.060000,-3.890000,-8.340000,278.359985,79.370003,102579.656250,30.46,114.24,136.337494,PM2.5,10423
104.099998,67.639999,8.470000,34.130001,1.740000,14.830000,-3.450000,-8.780000,278.320007,79.419998,102483.648438,30.44,114.4,136.375000,PM2.5,10424
96.540001,117.059998,11.370000,27.809999,1.880000,26.270000,-2.600000,-6.760000,278.839996,77.370003,102575.843750,30.43,114.55,126.925003,PM2.5,10425
97.080002,123.320000,10.000000,27.260000,2.010000,26.500000,-2.780000,-5.920000,279.440002,76.599998,102628.148438,30.42,114.71,127.600006,PM2.5,10426
101.540001,134.410004,9.050000,28.180000,2.140000,25.250000,-3.100000,-4.090000,279.720001,74.739998,102557.523438,30.41,114.87,133.175003,PM2.5,10427
100.230003,137.889999,10.970000,26.520000,2.100000,27.309999,-3.510000,-3.680000,279.989990,73.379997,102585.296875,30.4,115.03,131.537506,PM2.5,10428
96.150002,131.869995,12.140000,26.219999,2.010000,28.309999,-3.930000,-3.400000,279.790009,73.040001,102158.101562,30.38,115.18,126.437500,PM2.5,10429
91.220001,122.820000,12.640000,27.100000,1.920000,27.610001,-4.090000,-3.030000,279.420013,74.349998,101659.023438,30.37,115.34,120.275002,PM2.5,10430
82.699997,105.169998,13.670000,27.879999,1.780000,27.010000,-5.050000,-3.250000,279.070007,74.809998,101263.289062,30.36,115.5,109.625000,PM2.5,10431
71.099998,78.559998,14.480000,28.280001,1.560000,26.420000,-6.650000,-3.520000,278.170013,76.720001,100377.703125,30.34,115.65,95.125000,PM2.5,10432
66.089996,65.260002,15.250000,29.010000,1.450000,25.790001,-7.670000,-4.460000,277.119995,79.940002,99463.171875,30.33,115.81,88.862495,PM2.5,10433
68.709999,82.889999,18.340000,23.110001,1.460000,37.790001,-8.490000,4.270000,272.470001,88.730003,88266.648438,30.84,109.83,92.137497,PM2.5,10636
71.430000,86.500000,18.180000,23.430000,1.510000,35.139999,-10.000000,1.800000,271.000000,92.059998,87532.507812,30.84,109.99,95.537498,PM2.5,10637
76.199997,91.889999,18.520000,23.700001,1.570000,32.150002,-8.480000,-1.110000,269.869995,96.989998,87578.218750,30.83,110.15,101.500000,PM2.5,10638
79.360001,96.269997,20.730000,25.030001,1.630000,29.750000,-6.910000,-1.020000,270.709991,96.339996,89713.812500,30.82,110.31,105.449997,PM2.5,10639
82.709999,103.720001,21.160000,26.190001,1.690000,27.860001,-7.460000,0.390000,271.079987,95.220001,90647.726562,30.82,110.47,109.637497,PM2.5,10640
86.680000,109.260002,23.170000,26.980000,1.730000,27.090000,-6.300000,2.500000,271.179993,94.160004,91808.632812,30.81,110.62,114.599998,PM2.5,10641
