AQI,PM2_5,PM10,SO2,NO2,CO,O3,Time
156.285721,119.400002,145.080002,52.849998,26.450001,4.190000,36.169998,2013-02-11
101.449997,75.809998,104.559998,61.639999,32.220001,4.290000,24.969999,2013-02-12
101.400002,61.810001,115.330002,59.959999,35.410000,4.280000,40.430000,2013-02-13
157.042862,119.930000,189.990005,67.500000,35.759998,4.210000,43.070000,2013-02-14
239.179993,189.179993,257.480011,63.320000,38.049999,3.470000,30.240000,2013-02-15
262.210022,212.210007,286.809998,38.939999,32.730000,3.050000,38.910000,2013-02-16
249.800003,199.800003,333.369995,53.680000,41.939999,3.170000,23.400000,2013-02-17
116.712502,88.370003,138.860001,42.540001,31.070000,1.760000,38.779999,2013-02-18
100.287506,75.230003,126.250000,55.910000,37.209999,1.520000,33.180000,2013-02-19
113.725006,85.980003,134.169998,47.570000,40.990002,1.450000,33.119999,2013-02-20
181.414291,136.990005,218.649994,55.610001,50.540001,1.990000,15.890000,2013-02-21
250.360001,200.360001,294.019989,88.300003,56.200001,2.910000,31.500000,2013-02-22
288.739990,238.740005,292.799988,72.180000,62.680000,2.460000,35.450001,2013-02-23
269.320007,219.320007,258.709991,51.689999,56.730000,2.480000,34.520000,2013-02-24
357.799988,307.799988,389.720001,67.809998,61.160000,3.970000,21.450001,2013-02-25
288.710022,238.710007,322.130005,73.750000,57.630001,3.730000,12.580000,2013-02-26
410.790009,354.600006,510.790009,100.650002,70.660004,3.980000,23.620001,2013-02-27
259.179993,209.179993,247.580002,49.230000,51.160000,2.500000,28.209999,2013-02-28
89.940002,58.250000,129.880005,18.930000,20.920000,1.550000,52.259998,2013-03-01
57.939999,31.860001,65.879997,41.299999,36.880001,1.660000,36.590000,2013-03-02
136.830002,72.699997,223.660004,82.800003,51.090000,2.160000,28.840000,2013-03-03
133.464996,76.029999,216.929993,75.339996,57.680000,2.900000,27.240000,2013-03-04
135.912506,103.730003,170.119995,70.000000,61.250000,2.720000,35.080002,2013-03-05
117.662498,89.129997,183.050003,72.510002,66.849998,2.670000,32.669998,2013-03-06
106.925003,80.540001,158.759995,85.529999,56.750000,2.540000,36.560001,2013-03-07
113.225006,85.580002,160.759995,57.570000,60.180000,2.580000,32.630001,2013-03-08
155.009995,109.059998,260.019989,35.880001,38.660000,2.310000,58.290001,2013-03-09
88.349998,30.920000,126.699997,23.350000,24.040001,2.380000,55.290001,2013-03-10
61.500000,35.639999,43.250000,30.059999,37.790001,2.460000,31.020000,2013-03-11
110.574997,83.459999,118.199997,61.160000,48.740002,2.780000,18.540001,2013-03-12
89.199997,66.360001,82.989998,31.980000,30.360001,2.530000,40.610001,2013-03-13
79.150002,58.320000,82.500000,36.919998,39.770000,2.140000,36.759998,2013-03-14
98.699997,73.959999,114.720001,48.110001,47.250000,2.260000,32.619999,2013-03-15
129.362503,98.489998,153.610001,42.080002,62.080002,2.820000,22.070000,2013-03-16
172.242874,130.570007,199.919998,85.059998,59.060001,3.290000,24.459999,2013-03-17
142.860001,84.940002,235.720001,63.070000,51.080002,2.990000,37.160000,2013-03-18
115.449997,87.360001,113.930000,46.360001,39.240002,3.080000,32.889999,2013-03-19
69.205002,49.930000,88.410004,27.280001,27.889999,2.390000,48.310001,2013-03-20
109.762497,82.809998,121.820000,32.840000,34.090000,2.150000,40.029999,2013-03-21
163.328568,124.330002,229.190002,51.810001,40.910000,2.350000,44.500000,2013-03-22
151.071426,115.750000,210.479996,48.349998,53.220001,2.100000,33.150002,2013-03-23
97.187500,72.750000,103.779999,42.290001,33.680000,1.880000,41.910000,2013-03-24
78.387497,57.709999,91.279999,34.450001,44.040001,1.850000,28.480000,2013-03-25
107.324997,80.860001,108.430000,34.439999,37.220001,2.000000,28.920000,2013-03-26
113.400002,85.720001,139.389999,40.860001,46.880001,2.200000,35.540001,2013-03-27
112.600006,85.080002,154.380005,49.590000,34.970001,2.480000,47.959999,2013-03-28
81.325005,60.060001,83.410004,39.349998,38.299999,2.390000,37.020000,2013-03-29
98.699997,73.959999,98.389999,24.219999,32.529999,2.680000,28.559999,2013-03-30
142.175003,108.739998,156.089996,34.259998,36.150002,2.700000,34.490002,2013-03-31
154.542862,118.180000,209.289993,51.060001,43.490002,2.600000,46.889999,2013-04-01
81.837502,60.470001,104.870003,34.689999,35.650002,2.090000,59.119999,2013-04-02
102.600006,77.080002,97.519997,41.849998,40.480000,2.210000,60.480000,2013-04-03
152.085709,116.459999,164.660004,35.939999,45.980000,2.560000,53.820000,2013-04-04
165.957138,126.169998,139.789993,43.009998,52.040001,3.180000,25.030001,2013-04-05
69.562500,50.650002,76.660004,37.500000,38.009998,2.040000,39.889999,2013-04-06
96.480003,67.019997,142.960007,37.980000,39.669998,1.870000,47.669998,2013-04-07
88.775002,59.680000,127.550003,42.799999,38.369999,1.910000,44.580002,2013-04-08
67.785004,24.260000,85.570000,30.690001,30.840000,1.580000,51.459999,2013-04-09
85.235001,45.380001,120.470001,56.490002,45.740002,1.850000,35.970001,2013-04-10
85.625000,58.189999,121.250000,69.500000,51.650002,2.000000,33.730000,2013-04-11
79.299995,58.439999,88.790001,46.720001,43.959999,1.550000,44.160000,2013-04-12
87.794998,55.130001,125.589996,50.459999,49.810001,1.380000,47.150002,2013-04-13
89.474998,51.540001,128.949997,40.500000,34.369999,1.500000,57.400002,2013-04-14
110.024994,83.019997,158.110001,65.930000,53.360001,1.580000,60.740002,2013-04-15
105.137497,79.110001,143.130005,39.110001,35.310001,2.030000,59.860001,2013-04-16
109.487495,82.589996,123.820000,38.330002,33.560001,1.750000,53.919998,2013-04-17
99.805000,69.459999,149.610001,37.110001,24.590000,1.890000,58.610001,2013-04-18
49.500000,29.010000,40.880001,42.799999,31.969999,1.980000,38.090000,2013-04-19
59.887501,42.910000,55.009998,38.689999,34.139999,2.160000,37.340000,2013-04-20
114.387505,86.510002,129.770004,49.480000,40.380001,2.400000,40.290001,2013-04-21
100.349998,75.279999,99.589996,23.930000,43.139999,2.630000,27.980000,2013-04-22
129.637497,98.709999,157.139999,40.880001,50.869999,2.570000,22.580000,2013-04-23
171.128555,129.789993,214.869995,49.040001,51.759998,2.220000,37.560001,2013-04-24
102.264999,59.130001,154.529999,47.259998,42.459999,1.820000,45.439999,2013-04-25
105.050003,79.040001,154.880005,48.209999,44.060001,2.080000,57.529999,2013-04-26
110.137497,83.110001,149.490005,36.419998,39.360001,1.310000,67.320000,2013-04-27
139.449997,106.559998,171.850006,63.410000,56.380001,1.050000,77.940002,2013-04-28
118.474998,89.779999,123.919998,35.500000,41.990002,1.830000,61.130001,2013-04-29
107.050003,80.639999,154.220001,65.589996,58.000000,1.840000,51.369999,2013-04-30
153.514282,117.459999,220.169998,76.839996,67.370003,2.100000,54.880001,2013-05-01
123.312500,93.650002,145.089996,35.980000,41.130001,1.760000,71.919998,2013-05-02
125.750000,95.599998,165.710007,42.700001,47.869999,2.020000,72.410004,2013-05-03
134.699997,102.760002,145.759995,45.840000,43.500000,1.940000,80.589996,2013-05-04
122.849998,93.279999,149.220001,35.110001,48.669998,2.020000,81.150002,2013-05-05
158.342850,120.839996,152.490005,41.840000,61.180000,1.970000,61.259998,2013-05-06
135.424988,103.339996,138.160004,26.219999,49.049999,2.520000,35.040001,2013-05-07
90.462502,67.370003,76.839996,24.889999,40.619999,2.730000,27.889999,2013-05-08
133.912491,102.129997,177.600006,35.290001,57.799999,1.890000,35.250000,2013-05-09
111.625000,84.300003,160.869995,44.700001,61.520000,1.420000,45.020000,2013-05-10
102.775002,49.720001,155.550003,58.820000,68.959999,1.530000,60.139999,2013-05-11
92.820000,52.919998,135.639999,46.590000,63.279999,1.340000,73.730003,2013-05-12
89.887505,66.910004,129.630005,39.040001,54.759998,1.530000,87.559998,2013-05-13
110.424995,83.339996,163.050003,48.200001,44.340000,1.600000,82.339996,2013-05-14
86.259995,52.270000,122.519997,52.900002,36.310001,1.450000,95.239998,2013-05-15
70.709999,46.049999,91.419998,48.709999,35.669998,1.260000,78.099998,2013-05-16
89.975006,66.980003,108.930000,51.380001,44.680000,1.430000,86.400002,2013-05-17
110.062500,83.050003,86.250000,35.619999,39.139999,1.600000,69.699997,2013-05-18
136.837494,104.470001,175.440002,61.939999,60.560001,1.620000,58.650002,2013-05-19
117.199997,61.340000,184.399994,42.090000,36.560001,1.180000,84.110001,2013-05-20
127.162506,96.730003,175.979996,40.160000,50.000000,1.480000,92.370003,2013-05-21
195.128571,146.589996,195.270004,44.230000,41.360001,2.000000,95.830002,2013-05-22
206.119995,156.119995,175.929993,53.799999,56.759998,1.990000,85.879997,2013-05-23
262.850006,212.850006,214.160004,43.790001,75.959999,2.550000,51.840000,2013-05-24
154.085709,117.860001,112.199997,29.320000,65.790001,1.950000,38.320000,2013-05-25
95.825005,71.660004,45.240002,20.389999,35.130001,1.980000,48.060001,2013-05-26
73.649994,53.919998,52.000000,24.139999,33.680000,1.470000,59.779999,2013-05-27
77.337502,56.869999,83.720001,33.169998,56.299999,1.810000,44.590000,2013-05-28
75.150002,26.389999,65.290001,37.290001,60.119999,1.520000,32.540001,2013-05-29
87.625000,37.500000,102.559998,44.509998,70.099998,1.620000,47.959999,2013-05-30
101.555000,47.470001,118.400002,44.209999,83.110001,1.790000,32.549999,2013-05-31
119.894997,71.540001,189.789993,61.119999,85.599998,2.140000,63.480000,2013-06-01
112.087494,84.669998,169.100006,33.450001,55.770000,2.080000,89.059998,2013-06-02
139.190002,105.800003,228.380005,55.459999,65.400002,2.410000,92.559998,2013-06-03
98.562500,73.849998,146.729996,37.049999,53.650002,2.010000,79.169998,2013-06-04
159.000000,121.300003,187.869995,39.730000,53.630001,2.240000,79.639999,2013-06-05
182.671417,137.869995,224.839996,33.090000,55.689999,2.290000,67.260002,2013-06-06
186.257156,140.380005,194.369995,30.280001,46.279999,2.300000,40.220001,2013-06-07
81.074997,59.860001,75.970001,26.770000,32.590000,1.770000,51.070000,2013-06-08
91.487503,68.190002,122.949997,31.389999,37.880001,1.890000,45.020000,2013-06-09
40.750000,21.360001,36.240002,26.010000,28.070000,1.630000,32.689999,2013-06-10
52.345001,30.350000,54.689999,31.520000,31.600000,0.980000,49.180000,2013-06-11
76.695000,41.619999,103.389999,45.570000,50.959999,1.120000,52.650002,2013-06-12
72.979996,43.689999,95.959999,30.070000,32.270000,1.520000,74.730003,2013-06-13
81.974998,58.889999,113.949997,27.100000,35.790001,1.740000,95.000000,2013-06-14
72.134995,38.869999,94.269997,24.780001,35.639999,1.670000,93.430000,2013-06-15
81.619995,48.430000,113.239998,25.600000,38.560001,1.620000,75.279999,2013-06-16
174.414276,132.089996,240.440002,29.340000,61.919998,2.260000,93.050003,2013-06-17
248.020004,198.020004,180.139999,16.719999,34.209999,2.390000,82.610001,2013-06-18
134.087494,102.269997,126.089996,30.230000,38.599998,1.820000,66.370003,2013-06-19
149.762497,114.809998,152.199997,26.500000,45.549999,1.920000,83.389999,2013-06-20
119.862503,90.889999,124.029999,24.160000,31.370001,1.800000,63.810001,2013-06-21
176.871429,133.809998,135.339996,22.280001,45.580002,1.710000,42.650002,2013-06-22
240.149994,190.149994,167.729996,24.389999,34.380001,1.950000,50.709999,2013-06-23
299.630005,249.630005,262.470001,24.400000,55.580002,2.300000,49.009998,2013-06-24
79.150002,58.320000,80.480003,41.509998,44.860001,1.690000,62.020000,2013-06-25
90.162498,67.129997,124.040001,20.280001,36.689999,1.690000,50.689999,2013-06-26
76.290001,47.610001,102.580002,31.570000,44.230000,1.540000,68.889999,2013-06-27
73.449997,51.180000,96.900002,22.780001,35.310001,1.440000,61.160000,2013-06-28
63.040001,39.200001,76.080002,17.830000,29.370001,1.460000,59.090000,2013-06-29
58.294998,34.090000,66.589996,15.320000,27.980000,1.500000,48.320000,2013-06-30
57.740002,33.910000,65.480003,12.940000,24.209999,1.400000,44.389999,2013-07-01
51.805000,25.209999,53.610001,12.820000,37.330002,1.350000,39.509998,2013-07-02
63.449997,45.759998,70.449997,14.250000,35.360001,1.320000,47.790001,2013-07-03
56.910000,34.189999,63.820000,14.730000,39.450001,1.400000,24.459999,2013-07-04
95.112495,71.089996,108.639999,15.240000,36.959999,1.540000,38.750000,2013-07-05
105.625000,79.500000,133.929993,15.380000,45.779999,1.450000,45.080002,2013-07-06
74.485001,52.080002,98.970001,15.950000,35.070000,1.270000,56.799999,2013-07-07
83.790001,59.840000,117.580002,17.549999,33.080002,1.290000,45.230000,2013-07-08
56.855000,35.230000,63.709999,15.160000,25.200001,1.080000,49.500000,2013-07-09
52.750000,37.200001,44.200001,14.740000,31.299999,1.340000,37.320000,2013-07-10
71.849998,52.480000,66.650002,12.900000,24.850000,1.660000,27.299999,2013-07-11
56.325001,40.060001,58.689999,12.730000,29.610001,1.600000,34.139999,2013-07-12
85.925003,63.740002,85.040001,14.480000,27.740000,2.100000,31.410000,2013-07-13
88.287498,65.629997,92.910004,23.980000,29.639999,2.210000,26.440001,2013-07-14
138.637512,105.910004,155.279999,26.650000,34.000000,1.870000,41.240002,2013-07-15
83.000000,61.400002,90.919998,29.400000,37.250000,1.480000,49.459999,2013-07-16
101.787498,76.430000,119.260002,16.070000,32.459999,1.540000,45.290001,2013-07-17
97.849998,73.279999,94.820000,15.770000,29.730000,1.700000,23.889999,2013-07-18
125.974998,95.779999,147.229996,15.440000,29.299999,1.910000,30.900000,2013-07-19
200.360001,150.360001,262.049988,19.930000,44.939999,2.160000,34.650002,2013-07-20
170.285706,129.199997,203.149994,16.209999,32.970001,2.000000,34.169998,2013-07-21
138.149994,105.519997,202.630005,27.250000,37.590000,1.790000,33.240002,2013-07-22
91.662506,68.330002,130.080002,13.990000,39.360001,1.750000,24.680000,2013-07-23
146.574997,112.260002,209.679993,18.709999,36.020000,1.980000,29.799999,2013-07-24
107.200005,80.760002,127.989998,18.530001,33.439999,1.540000,38.040001,2013-07-25
72.244995,47.320000,94.489998,18.450001,29.790001,1.400000,40.310001,2013-07-26
68.705002,43.520000,87.410004,19.799999,29.570000,1.350000,40.759998,2013-07-27
84.910004,61.430000,119.820000,33.930000,39.990002,1.630000,44.160000,2013-07-28
107.459999,76.459999,164.919998,42.340000,55.939999,1.650000,36.610001,2013-07-29
67.979996,47.770000,85.959999,55.349998,50.730000,1.230000,36.520000,2013-07-30
90.464996,66.989998,130.929993,37.049999,44.270000,1.530000,75.489998,2013-07-31
58.759998,36.599998,67.519997,19.379999,27.629999,1.400000,65.720001,2013-08-01
58.549999,37.900002,67.099998,18.270000,24.570000,1.460000,63.029999,2013-08-02
80.074997,50.660000,110.150002,19.680000,30.430000,1.580000,49.880001,2013-08-03
84.790001,53.529999,119.580002,19.850000,31.860001,1.470000,47.930000,2013-08-04
72.849998,39.230000,95.699997,21.260000,33.959999,1.390000,53.160000,2013-08-05
74.095001,41.060001,98.190002,22.650000,32.020000,1.430000,52.590000,2013-08-06
59.105000,38.509998,68.209999,19.100000,28.840000,1.460000,54.279999,2013-08-07
56.065002,35.259998,62.130001,30.790001,39.490002,1.620000,46.419998,2013-08-08
70.464996,40.950001,90.930000,28.760000,40.619999,1.730000,49.060001,2013-08-09
102.375000,76.900002,134.339996,18.610001,41.480000,1.880000,57.040001,2013-08-10
67.712494,49.169998,83.070000,17.290001,27.420000,1.660000,57.470001,2013-08-11
53.720001,32.160000,57.439999,18.920000,40.150002,1.640000,50.689999,2013-08-12
81.755005,59.070000,113.510002,20.799999,43.049999,1.810000,51.880001,2013-08-13
81.779999,57.720001,113.559998,21.879999,37.310001,1.790000,54.660000,2013-08-14
81.854996,57.209999,113.709999,20.360001,31.000000,1.790000,57.130001,2013-08-15
80.529999,51.630001,111.059998,23.620001,34.160000,1.550000,60.340000,2013-08-16
103.845001,67.849998,157.690002,39.139999,42.279999,1.790000,61.779999,2013-08-17
69.764999,46.790001,89.529999,26.629999,28.420000,1.750000,72.160004,2013-08-18
57.334999,32.840000,64.669998,31.129999,29.620001,1.640000,74.739998,2013-08-19
78.500000,57.799999,106.930000,33.720001,33.840000,1.720000,77.550003,2013-08-20
85.787498,63.630001,121.250000,25.450001,44.720001,1.810000,75.029999,2013-08-21
96.575005,72.260002,103.250000,30.930000,32.980000,1.920000,85.849998,2013-08-22
172.728577,130.910004,172.179993,43.509998,28.219999,2.410000,97.160004,2013-08-23
72.275002,52.820000,85.760002,42.950001,33.480000,2.440000,74.349998,2013-08-24
82.449997,60.959999,87.339996,27.340000,36.910000,2.310000,53.400002,2013-08-25
69.675003,50.740002,81.120003,33.900002,43.209999,1.980000,50.240002,2013-08-26
72.625000,53.099998,67.440002,22.879999,29.490000,1.960000,44.799999,2013-08-27
93.312500,69.650002,83.949997,32.250000,33.939999,1.910000,47.090000,2013-08-28
54.950001,37.020000,59.900002,51.930000,42.930000,1.520000,48.580002,2013-08-29
52.345001,28.370001,54.689999,35.259998,26.240000,1.670000,56.169998,2013-08-30
52.875000,37.299999,55.400002,30.240000,31.670000,1.810000,66.910004,2013-08-31
77.487503,56.990002,73.239998,41.000000,40.560001,1.930000,82.870003,2013-09-01
78.175003,57.540001,91.730003,40.480000,51.220001,2.030000,69.970001,2013-09-02
95.500000,71.400002,120.139999,34.939999,57.040001,1.980000,59.599998,2013-09-03
94.062500,70.250000,113.389999,43.430000,47.910000,2.090000,68.940002,2013-09-04
81.699997,60.360001,92.139999,29.790001,31.990000,1.700000,78.529999,2013-09-05
84.162506,62.330002,103.839996,34.160000,41.970001,1.800000,67.690002,2013-09-06
89.025002,66.220001,103.339996,27.950001,38.959999,2.080000,62.250000,2013-09-07
73.637497,53.910000,65.970001,20.440001,43.689999,2.010000,38.889999,2013-09-08
89.975006,66.980003,81.360001,31.690001,50.230000,2.040000,29.770000,2013-09-09
175.742859,133.020004,177.009995,33.849998,49.700001,2.490000,47.900002,2013-09-10
181.928574,137.350006,172.979996,40.200001,58.470001,2.420000,52.880001,2013-09-11
196.342865,147.440002,184.779999,38.369999,55.700001,2.420000,45.290001,2013-09-12
128.637512,97.910004,145.380005,29.040001,50.990002,2.100000,44.880001,2013-09-13
124.180000,93.330002,198.360001,30.400000,75.379997,2.340000,69.699997,2013-09-14
187.328583,141.130005,211.289993,46.310001,39.869999,3.100000,81.860001,2013-09-15
117.625000,89.099998,135.479996,23.860001,38.990002,2.450000,66.150002,2013-09-16
82.487503,60.990002,111.809998,20.010000,36.669998,2.340000,68.900002,2013-09-17
66.224998,34.830002,82.449997,20.760000,40.020000,2.070000,64.639999,2013-09-18
76.345001,48.450001,102.690002,26.920000,45.450001,2.160000,69.820000,2013-09-19
129.799988,98.839996,144.960007,40.660000,55.990002,2.850000,62.490002,2013-09-20
131.225006,99.980003,110.650002,34.430000,35.570000,3.110000,50.349998,2013-09-21
107.449997,80.959999,88.769997,27.950001,39.610001,3.190000,26.559999,2013-09-22
129.462494,98.570000,112.300003,41.759998,57.930000,3.570000,20.090000,2013-09-23
58.000000,20.879999,47.959999,30.350000,32.709999,2.320000,24.990000,2013-09-24
74.500000,46.980000,99.000000,47.820000,53.889999,2.330000,27.209999,2013-09-25
111.074997,83.860001,152.889999,96.349998,59.080002,2.750000,30.600000,2013-09-26
178.642868,135.050003,194.710007,68.650002,60.119999,2.820000,33.730000,2013-09-27
118.187500,89.550003,112.440002,50.299999,46.889999,2.440000,39.610001,2013-09-28
152.714294,116.900002,143.800003,34.270000,47.029999,2.480000,40.950001,2013-09-29
198.228561,148.759995,155.550003,29.200001,48.529999,2.490000,47.930000,2013-09-30
168.699997,128.089996,190.229996,57.470001,48.880001,2.640000,51.730000,2013-10-01
148.862488,114.089996,119.230003,48.750000,32.259998,2.460000,46.919998,2013-10-02
166.000000,126.199997,176.020004,67.250000,45.240002,2.590000,54.169998,2013-10-03
170.528564,129.369995,177.800003,53.410000,34.419998,2.600000,67.730003,2013-10-04
233.559998,183.559998,210.630005,52.540001,37.939999,3.060000,59.580002,2013-10-05
212.270004,162.270004,179.100006,44.330002,49.099998,2.730000,42.470001,2013-10-06
233.679993,183.679993,241.330002,93.440002,51.619999,3.290000,49.020000,2013-10-07
310.269989,260.269989,280.630005,102.230003,48.900002,3.930000,45.750000,2013-10-08
295.410004,245.410004,268.929993,96.519997,46.900002,3.340000,65.430000,2013-10-09
222.580002,172.580002,236.500000,83.989998,42.320000,2.640000,36.860001,2013-10-10
167.357147,127.150002,184.419998,91.510002,54.910000,2.640000,32.610001,2013-10-11
238.289993,188.289993,226.039993,75.809998,46.490002,2.920000,52.570000,2013-10-12
262.649994,212.649994,214.710007,78.500000,40.900002,3.060000,51.299999,2013-10-13
110.800003,83.639999,84.820000,37.799999,30.559999,2.940000,20.200001,2013-10-14
52.249996,23.900000,33.830002,22.309999,19.600000,2.090000,31.219999,2013-10-15
97.200005,72.760002,103.809998,55.220001,45.330002,2.440000,19.059999,2013-10-16
129.675003,98.739998,147.649994,53.430000,43.619999,2.540000,40.119999,2013-10-17
157.899994,120.529999,160.550003,54.430000,53.509998,2.720000,43.500000,2013-10-18
207.949997,157.949997,205.830002,88.029999,60.139999,3.200000,45.740002,2013-10-19
169.242859,128.470001,137.020004,45.970001,46.980000,3.160000,33.279999,2013-10-20
146.524994,112.220001,167.300003,45.740002,63.639999,2.920000,26.049999,2013-10-21
189.757141,142.830002,213.679993,58.570000,76.959999,3.150000,32.959999,2013-10-22
225.009995,175.009995,263.269989,69.739998,87.370003,3.490000,36.599998,2013-10-23
155.042862,118.529999,171.960007,64.430000,45.720001,2.850000,25.070000,2013-10-24
90.612495,67.489998,97.790001,43.470001,45.419998,2.780000,25.070000,2013-10-25
172.042847,130.429993,201.979996,55.310001,58.889999,3.470000,36.619999,2013-10-26
209.320007,159.320007,206.820007,61.990002,62.369999,3.160000,38.259998,2013-10-27
254.570007,204.570007,263.750000,89.580002,76.040001,3.830000,28.120001,2013-10-28
309.269989,259.269989,295.649994,63.509998,52.570000,4.040000,33.099998,2013-10-29
182.657150,137.860001,114.300003,30.959999,36.830002,2.490000,10.790000,2013-10-30
116.312500,88.050003,87.629997,20.410000,39.110001,1.810000,11.140000,2013-10-31
121.300003,92.040001,82.559998,16.490000,35.209999,1.770000,10.850000,2013-11-01
134.612503,102.690002,138.970001,33.790001,51.430000,2.260000,13.190000,2013-11-02
140.074997,107.059998,129.490005,49.180000,54.169998,2.460000,20.459999,2013-11-03
136.550003,104.239998,162.669998,28.870001,60.900002,2.380000,21.559999,2013-11-04
125.237503,95.190002,152.149994,52.009998,65.300003,1.810000,13.920000,2013-11-05
131.862503,100.489998,144.679993,58.049999,55.610001,1.900000,22.650000,2013-11-06
76.787498,53.430000,90.820000,50.820000,61.430000,1.720000,19.549999,2013-11-07
90.175003,67.139999,63.939999,24.020000,54.139999,1.590000,6.790000,2013-11-08
110.900002,83.720001,98.940002,33.310001,53.740002,2.130000,5.780000,2013-11-09
84.462502,62.570000,102.199997,36.950001,51.349998,2.270000,12.150000,2013-11-10
96.112503,71.889999,137.250000,44.400002,50.500000,2.310000,11.890000,2013-11-11
135.012497,103.010002,182.550003,82.059998,65.660004,2.780000,10.000000,2013-11-12
138.212494,105.570000,159.979996,84.339996,63.150002,2.840000,11.260000,2013-11-13
110.649994,83.519997,163.190002,89.019997,50.730000,2.120000,20.639999,2013-11-14
122.062500,92.650002,185.300003,102.779999,56.480000,1.850000,19.540001,2013-11-15
89.669998,60.360001,129.339996,73.959999,46.439999,1.820000,29.620001,2013-11-16
66.285004,42.240002,79.029999,82.570000,51.700001,2.330000,18.760000,2013-11-17
90.224998,67.180000,104.139999,96.250000,58.669998,2.640000,12.570000,2013-11-18
125.775002,95.620003,143.960007,118.250000,72.000000,3.470000,10.110000,2013-11-19
139.174988,106.339996,142.690002,120.150002,69.190002,3.230000,10.080000,2013-11-20
141.437500,108.150002,143.639999,159.270004,67.570000,3.350000,9.100000,2013-11-21
227.610001,177.610001,246.889999,128.199997,82.650002,4.230000,8.800000,2013-11-22
210.470001,160.470001,178.589996,56.930000,69.470001,4.500000,4.480000,2013-11-23
81.259995,45.939999,112.519997,34.240002,29.950001,2.590000,21.580000,2013-11-24
103.000000,58.119999,156.000000,63.230000,40.959999,2.890000,20.809999,2013-11-25
95.934998,71.150002,141.869995,90.559998,57.779999,3.290000,13.290000,2013-11-26
63.250000,29.160000,57.630001,36.450001,29.469999,2.530000,29.680000,2013-11-27
