AQI,PM2_5,PM10,SO2,NO2,CO,O3,Time
235.028549,180.210007,374.519989,43.349998,121.540001,2.390000,62.029999,2013-03-07
270.250000,220.250000,366.750000,75.660004,123.309998,2.250000,76.279999,2013-03-08
261.419983,211.419998,375.130005,70.500000,128.809998,2.500000,80.470001,2013-03-09
340.859985,290.859985,635.320007,44.150002,70.540001,1.290000,47.360001,2013-03-10
332.869995,282.869995,641.080017,56.639999,53.860001,1.270000,44.549999,2013-03-11
303.200012,153.020004,422.559998,28.860001,53.119999,1.120000,40.250000,2013-03-12
276.679993,226.679993,656.059998,41.139999,69.169998,1.410000,44.910000,2013-03-13
401.940002,177.059998,501.940002,59.450001,60.389999,1.180000,43.759998,2013-03-14
303.487518,173.029999,422.790009,62.470001,85.980003,1.580000,46.509998,2013-03-15
222.957153,161.669998,366.070007,66.669998,79.120003,1.460000,68.639999,2013-03-16
194.971420,146.479996,267.470001,42.560001,67.769997,1.400000,63.180000,2013-03-17
127.512505,97.010002,156.630005,20.980000,69.089996,1.240000,42.480000,2013-03-18
89.799995,66.839996,97.070000,25.340000,56.669998,1.030000,52.980000,2013-03-19
145.725006,111.580002,200.759995,31.690001,85.620003,1.520000,44.779999,2013-03-20
156.642853,119.650002,178.800003,42.110001,74.489998,1.300000,73.110001,2013-03-21
107.625000,81.099998,120.430000,32.889999,60.070000,0.820000,64.959999,2013-03-22
70.595001,47.799999,91.190002,16.920000,49.070000,0.630000,58.110001,2013-03-23
122.762497,93.209999,183.250000,39.520000,73.470001,1.130000,60.090000,2013-03-24
120.600006,91.480003,155.589996,44.669998,60.980000,0.900000,53.290001,2013-03-25
77.084999,53.570000,104.169998,14.890000,44.570000,0.610000,63.160000,2013-03-26
110.074997,83.059998,168.789993,34.500000,71.589996,1.020000,59.400002,2013-03-27
169.571426,128.699997,214.929993,53.740002,95.500000,1.410000,77.550003,2013-03-28
164.600006,125.220001,201.979996,71.510002,91.809998,1.340000,64.160004,2013-03-29
188.342850,141.839996,194.699997,48.939999,79.959999,1.250000,76.809998,2013-03-30
111.199997,83.959999,132.149994,29.709999,69.709999,0.850000,68.379997,2013-03-31
110.950005,83.760002,128.179993,22.820000,65.129997,0.850000,72.169998,2013-04-01
117.562500,89.050003,115.879997,26.500000,60.599998,1.130000,33.520000,2013-04-02
153.585724,117.510002,162.300003,40.259998,66.379997,1.180000,38.459999,2013-04-03
