PM2_5,PM10,SO2,NO2,CO,O3,Time
195.839996,505.910004,146.990005,82.269997,3.150000,1.310000,2014-01-12
120.389999,274.619995,55.520000,62.959999,2.790000,2.750000,2014-01-13
255.610001,510.690002,49.950001,80.029999,4.580000,3.210000,2014-01-14
355.029999,606.570007,88.750000,114.480003,6.300000,0.920000,2014-01-15
247.820007,395.880005,90.250000,112.449997,5.280000,1.440000,2014-01-16
142.020004,210.550003,73.199997,74.040001,3.800000,3.620000,2014-01-17
101.669998,182.009995,42.439999,68.019997,2.680000,7.560000,2014-01-18
129.259995,252.660004,84.800003,68.690002,3.060000,4.850000,2014-01-19
221.529999,256.570007,65.510002,79.370003,3.720000,1.690000,2014-01-20
241.720001,374.829987,105.160004,98.080002,5.240000,1.570000,2014-01-21
107.629997,157.699997,71.510002,80.089996,3.650000,5.130000,2014-01-22
69.690002,104.500000,37.419998,70.019997,2.210000,6.180000,2014-01-23
85.059998,119.690002,52.049999,53.340000,2.310000,8.790000,2014-01-24
123.339996,199.039993,84.809998,51.549999,3.130000,4.080000,2014-01-25
112.540001,179.509995,95.739998,70.849998,3.620000,2.310000,2014-01-26
95.199997,140.649994,97.430000,70.410004,2.360000,4.910000,2014-01-27
52.650002,70.900002,44.689999,58.230000,2.080000,4.330000,2014-01-28
65.349998,95.040001,34.279999,41.970001,2.230000,7.930000,2014-01-29
151.929993,155.190002,91.669998,45.720001,2.470000,8.390000,2014-01-30
98.959999,186.369995,75.129997,62.930000,2.410000,13.000000,2014-01-31
13.950000,17.020000,10.790000,24.469999,0.750000,55.340000,2014-02-01
23.389999,44.610001,36.450001,44.439999,1.510000,22.340000,2014-02-02
22.910000,33.020000,31.840000,49.560001,1.510000,23.299999,2014-02-03
24.910000,51.910000,48.889999,40.480000,1.720000,15.750000,2014-02-04
55.619999,101.349998,49.830002,37.410000,1.870000,12.920000,2014-02-05
54.150002,95.120003,57.610001,43.619999,1.810000,15.890000,2014-02-06
68.610001,117.099998,61.360001,51.400002,1.860000,14.730000,2014-02-07
87.290001,149.020004,35.150002,45.680000,2.160000,9.540000,2014-02-08
100.589996,169.820007,57.959999,58.130001,3.080000,8.740000,2014-02-09
91.349998,140.199997,57.349998,69.690002,3.430000,11.240000,2014-02-10
116.110001,160.559998,50.990002,61.700001,2.710000,10.220000,2014-02-11
157.250000,235.630005,75.470001,76.070000,3.520000,11.470000,2014-02-12
155.039993,226.360001,68.370003,70.129997,3.680000,19.670000,2014-02-13
201.770004,291.820007,142.860001,76.209999,4.480000,12.250000,2014-02-14
158.240005,253.419998,114.089996,83.519997,4.110000,20.770000,2014-02-15
62.849998,87.220001,53.250000,61.700001,2.320000,20.940001,2014-02-16
85.000000,147.139999,67.949997,61.369999,2.730000,12.460000,2014-02-17
110.980003,170.600006,91.480003,56.959999,3.210000,14.430000,2014-02-18
149.880005,257.890015,134.339996,80.730003,4.010000,8.350000,2014-02-19
147.919998,287.130005,129.440002,90.580002,5.800000,10.150000,2014-02-20
125.570000,202.630005,79.989998,84.510002,3.740000,12.170000,2014-02-21
122.430000,175.639999,90.430000,48.740002,3.470000,11.100000,2014-02-22
89.209999,131.380005,80.830002,67.230003,2.640000,15.930000,2014-02-23
37.980000,32.720001,18.930000,51.540001,1.760000,34.049999,2014-02-24
36.480000,52.770000,37.919998,44.380001,1.860000,40.610001,2014-02-25
60.529999,86.419998,35.889999,61.470001,2.420000,22.420000,2014-02-26
102.330002,150.229996,48.570000,69.360001,4.050000,10.620000,2014-02-27
118.680000,185.820007,97.870003,62.669998,3.430000,11.520000,2014-02-28
149.619995,199.149994,80.320000,92.400002,4.160000,21.260000,2014-03-01
151.369995,216.800003,122.209999,89.330002,3.310000,18.799999,2014-03-02
123.139999,156.960007,55.759998,84.239998,3.280000,23.930000,2014-03-03
162.350006,219.660004,71.160004,80.480003,2.930000,24.820000,2014-03-04
142.289993,201.419998,56.830002,79.790001,3.200000,18.440001,2014-03-05
152.869995,252.929993,65.239998,84.849998,3.000000,12.280000,2014-03-06
215.259995,363.130005,88.089996,81.440002,4.590000,10.480000,2014-03-07
203.779999,321.369995,105.080002,97.779999,3.830000,12.490000,2014-03-08
115.919998,155.360001,69.459999,94.059998,2.860000,14.120000,2014-03-09
77.430000,63.020000,31.200001,53.689999,1.900000,37.169998,2014-03-10
99.550003,130.160004,33.660000,75.370003,2.820000,21.670000,2014-03-11
100.699997,142.779999,25.770000,59.779999,2.610000,26.139999,2014-03-12
85.110001,94.110001,74.889999,54.900002,2.010000,48.830002,2014-03-13
119.250000,142.669998,84.279999,70.349998,2.490000,37.119999,2014-03-14
122.430000,211.710007,72.889999,80.669998,2.720000,28.559999,2014-03-15
70.000000,81.459999,34.119999,50.209999,1.690000,41.020000,2014-03-16
72.699997,109.570000,36.849998,70.040001,2.320000,18.900000,2014-03-17
36.279999,86.290001,30.690001,54.110001,1.830000,19.559999,2014-03-18
53.549999,125.120003,36.959999,49.459999,2.590000,19.980000,2014-03-19
70.669998,150.610001,47.650002,33.220001,1.520000,20.320000,2014-03-20
101.379997,197.300003,40.369999,57.860001,2.000000,26.219999,2014-03-21
78.650002,204.869995,37.910000,56.770000,1.650000,28.219999,2014-03-22
86.410004,229.410004,41.630001,56.250000,1.770000,28.170000,2014-03-23
98.110001,213.259995,39.299999,58.570000,1.760000,30.799999,2014-03-24
56.669998,137.199997,25.270000,52.590000,1.430000,24.969999,2014-03-25
20.250000,46.529999,11.600000,32.549999,0.700000,40.080002,2014-03-26
47.049999,115.430000,24.240000,50.130001,1.640000,26.750000,2014-03-27
45.900002,118.370003,25.600000,59.580002,1.200000,25.480000,2014-03-28
38.419998,129.639999,20.100000,50.110001,1.160000,32.869999,2014-03-29
47.290001,160.660004,26.080000,53.500000,1.180000,29.190001,2014-03-30
57.900002,184.690002,32.360001,67.120003,1.360000,30.150000,2014-03-31
53.750000,133.169998,24.959999,61.340000,1.130000,31.510000,2014-04-01
51.860001,160.580002,29.270000,63.880001,1.150000,29.540001,2014-04-02
212.160004,284.019989,22.790001,58.610001,0.800000,29.420000,2014-04-03
111.269997,597.729980,28.770000,45.680000,0.840000,53.680000,2014-04-04
130.919998,684.460022,42.560001,67.959999,1.190000,31.830000,2014-04-05
46.599998,337.339996,25.680000,42.860001,0.830000,31.350000,2014-04-06
50.470001,212.039993,25.469999,49.930000,1.050000,26.570000,2014-04-07
46.669998,203.289993,10.580000,29.969999,0.650000,40.369999,2014-04-08
38.680000,146.960007,18.190001,49.619999,1.030000,27.059999,2014-04-09
56.330002,169.139999,30.840000,61.169998,1.360000,20.340000,2014-04-10
46.439999,174.929993,37.689999,60.240002,1.000000,36.250000,2014-04-11
34.360001,143.160004,20.549999,42.299999,0.700000,33.240002,2014-04-12
33.980000,90.190002,21.900000,45.240002,0.890000,29.120001,2014-04-13
13.230000,33.849998,6.800000,26.590000,0.520000,28.940001,2014-04-14
16.040001,58.450001,7.570000,33.389999,0.690000,25.350000,2014-04-15
19.000000,48.889999,11.860000,34.020000,0.630000,34.709999,2014-04-16
21.610001,44.730000,10.990000,31.219999,0.630000,46.049999,2014-04-17
37.700001,96.989998,18.100000,49.889999,0.980000,31.610001,2014-04-18
28.120001,75.570000,17.469999,40.639999,0.740000,44.299999,2014-04-19
53.430000,159.860001,27.830000,66.110001,1.140000,24.820000,2014-04-20
62.959999,204.080002,38.259998,83.110001,1.170000,27.400000,2014-04-21
56.689999,249.259995,26.730000,75.010002,0.980000,31.900000,2014-04-22
124.220001,404.109985,7.750000,26.770000,0.610000,32.330002,2014-04-23
33.340000,138.949997,10.840000,33.880001,0.760000,26.430000,2014-04-24
46.669998,200.009995,25.080000,51.139999,1.650000,4.920000,2014-04-25
49.029999,318.670013,24.709999,55.840000,1.230000,22.870001,2014-04-26
34.650002,249.679993,22.459999,52.090000,1.040000,17.260000,2014-04-27
57.900002,467.059998,12.860000,32.660000,0.810000,45.500000,2014-04-28
16.250000,63.599998,5.590000,31.160000,0.600000,34.150002,2014-04-29
27.400000,63.490002,10.430000,41.779999,0.790000,24.480000,2014-04-30
48.680000,127.949997,16.309999,44.189999,1.300000,14.570000,2014-05-01
73.910004,249.080002,30.100000,52.820000,1.290000,22.860001,2014-05-02
81.349998,281.059998,34.060001,66.250000,1.380000,24.440001,2014-05-03
84.339996,318.869995,28.920000,59.340000,1.130000,26.129999,2014-05-04
48.869999,220.979996,20.690001,59.930000,1.200000,30.070000,2014-05-05
46.830002,184.100006,20.600000,59.200001,0.910000,36.830002,2014-05-06
43.430000,157.809998,16.480000,48.730000,0.950000,37.080002,2014-05-07
50.040001,313.390015,8.790000,35.580002,0.560000,40.599998,2014-05-08
11.680000,194.380005,9.670000,27.719999,0.550000,52.250000,2014-05-09
32.330002,214.330002,25.330000,67.419998,0.970000,32.590000,2014-05-10
40.419998,215.789993,12.230000,40.820000,0.650000,51.290001,2014-05-11
30.639999,140.360001,13.620000,46.459999,0.700000,37.330002,2014-05-12
32.820000,145.720001,10.390000,37.840000,0.610000,45.230000,2014-05-13
39.349998,164.050003,15.240000,58.849998,0.740000,37.650002,2014-05-14
33.240002,113.980003,10.200000,46.900002,0.600000,44.560001,2014-05-15
27.959999,128.029999,9.620000,35.459999,0.460000,47.580002,2014-05-16
26.940001,105.889999,12.600000,44.439999,0.590000,37.160000,2014-05-17
37.599998,152.279999,18.930000,60.020000,0.720000,33.279999,2014-05-18
61.480000,187.009995,25.040001,64.050003,0.990000,27.090000,2014-05-19
85.599998,358.890015,34.590000,75.180000,1.190000,35.660000,2014-05-20
45.130001,161.059998,10.150000,27.020000,0.470000,41.480000,2014-05-21
21.450001,77.660004,7.030000,35.189999,0.560000,33.619999,2014-05-22
18.209999,36.470001,7.420000,36.500000,0.600000,33.930000,2014-05-23
39.419998,108.690002,21.110001,60.139999,0.950000,23.760000,2014-05-24
41.150002,139.380005,16.990000,60.419998,0.830000,44.869999,2014-05-25
44.700001,154.800003,21.850000,63.740002,0.850000,47.290001,2014-05-26
49.090000,177.449997,28.959999,66.250000,1.060000,46.730000,2014-05-27
39.200001,149.940002,15.650000,54.689999,0.680000,49.020000,2014-05-28
27.580000,134.570007,23.120001,70.349998,0.780000,43.119999,2014-05-29
42.610001,252.179993,22.650000,64.209999,0.760000,39.790001,2014-05-30
26.629999,117.059998,13.580000,40.279999,0.620000,32.660000,2014-05-31
28.840000,58.939999,18.559999,36.509998,0.540000,36.349998,2014-06-01
22.200001,62.759998,14.840000,43.139999,0.490000,31.459999,2014-06-02
21.459999,80.300003,13.500000,48.080002,0.570000,27.090000,2014-06-03
35.880001,95.419998,16.469999,49.889999,0.710000,30.040001,2014-06-04
39.619999,128.979996,18.700001,54.209999,0.550000,32.930000,2014-06-05
32.830002,136.250000,18.750000,39.889999,0.610000,41.189999,2014-06-06
38.970001,133.770004,20.709999,52.470001,0.740000,38.520000,2014-06-07
43.200001,137.279999,26.330000,53.900002,0.760000,44.669998,2014-06-08
31.520000,69.260002,11.880000,34.790001,0.560000,58.990002,2014-06-09
29.639999,84.449997,15.940000,36.980000,0.560000,43.419998,2014-06-10
31.480000,84.199997,17.950001,45.820000,0.580000,43.830002,2014-06-11
46.450001,122.769997,26.549999,58.189999,0.810000,43.619999,2014-06-12
59.720001,183.880005,33.650002,69.070000,0.960000,48.470001,2014-06-13
71.769997,193.580002,30.400000,78.019997,0.890000,52.020000,2014-06-14
58.810001,170.100006,21.940001,62.570000,0.770000,62.950001,2014-06-15
71.209999,241.029999,11.170000,43.480000,0.600000,46.310001,2014-06-16
33.669998,65.389999,12.170000,38.500000,0.580000,60.240002,2014-06-17
42.169998,92.870003,17.110001,50.779999,0.680000,58.240002,2014-06-18
40.450001,117.089996,16.889999,53.270000,0.600000,57.290001,2014-06-19
23.650000,74.400002,13.350000,35.619999,0.540000,63.020000,2014-06-20
37.200001,93.480003,14.130000,52.590000,0.840000,49.349998,2014-06-21
41.869999,112.070000,18.250000,56.580002,0.660000,59.349998,2014-06-22
45.130001,136.100006,18.959999,65.959999,0.740000,53.009998,2014-06-23
48.139999,149.410004,25.490000,63.150002,0.810000,43.619999,2014-06-24
34.990002,98.559998,13.490000,47.970001,0.570000,68.339996,2014-06-25
36.919998,96.930000,14.970000,49.599998,0.670000,61.959999,2014-06-26
39.720001,100.870003,16.309999,52.680000,0.610000,57.709999,2014-06-27
46.580002,130.509995,18.940001,60.930000,0.660000,57.590000,2014-06-28
49.209999,126.709999,22.350000,69.220001,0.780000,54.830002,2014-06-29
49.939999,152.309998,18.900000,64.309998,0.700000,52.099998,2014-06-30
32.680000,101.750000,14.270000,45.340000,0.560000,68.529999,2014-07-01
45.400002,184.509995,19.820000,54.790001,0.720000,56.360001,2014-07-02
21.490000,118.059998,13.990000,35.570000,0.440000,59.340000,2014-07-03
37.230000,138.520004,17.730000,41.410000,0.510000,62.410000,2014-07-04
24.730000,64.160004,8.200000,31.950001,0.450000,40.740002,2014-07-05
31.459999,65.510002,13.430000,42.619999,1.130000,45.490002,2014-07-06
22.650000,62.560001,12.400000,33.580002,0.680000,69.000000,2014-07-07
32.389999,107.830002,16.070000,48.110001,0.660000,53.549999,2014-07-08
17.200001,73.099998,10.180000,33.029999,0.380000,63.180000,2014-07-09
25.139999,106.389999,13.770000,49.169998,0.720000,50.580002,2014-07-10
34.500000,146.539993,26.120001,62.230000,0.900000,47.220001,2014-07-11
48.790001,189.660004,38.860001,78.290001,1.050000,60.570000,2014-07-12
54.630001,223.869995,35.410000,80.230003,1.220000,66.500000,2014-07-13
33.380001,161.190002,23.570000,50.180000,0.680000,68.139999,2014-07-14
28.389999,83.070000,8.740000,31.480000,0.500000,73.750000,2014-07-15
33.389999,148.729996,11.000000,33.330002,0.400000,56.750000,2014-07-16
24.290001,96.010002,17.230000,43.070000,0.780000,40.950001,2014-07-17
16.209999,70.209999,12.130000,39.820000,0.690000,49.240002,2014-07-18
29.530001,87.769997,13.430000,44.990002,1.020000,48.660000,2014-07-19
38.709999,151.610001,34.610001,61.880001,1.210000,46.869999,2014-07-20
29.680000,152.470001,34.590000,68.699997,1.120000,54.950001,2014-07-21
28.990000,115.010002,15.970000,52.560001,0.720000,73.820000,2014-07-22
39.130001,168.740005,33.720001,58.480000,0.890000,72.349998,2014-07-23
50.500000,214.009995,18.500000,61.060001,0.890000,42.220001,2014-07-24
29.780001,95.220001,16.770000,46.619999,0.700000,51.669998,2014-07-25
43.980000,173.289993,27.889999,59.360001,1.230000,54.090000,2014-07-26
45.090000,172.990005,26.860001,67.589996,1.110000,57.060001,2014-07-27
27.700001,131.639999,19.000000,53.840000,0.770000,55.049999,2014-07-28
26.459999,106.510002,10.590000,37.439999,0.550000,58.270000,2014-07-29
26.590000,101.160004,12.820000,36.369999,0.490000,42.650002,2014-07-30
33.540001,136.910004,21.990000,60.000000,0.920000,15.870000,2014-07-31
31.049999,93.290001,18.010000,43.970001,0.790000,40.380001,2014-08-01
15.850000,51.520000,9.450000,23.400000,0.390000,61.840000,2014-08-02
32.639999,105.849998,18.450001,49.110001,0.780000,41.180000,2014-08-03
38.119999,141.889999,27.629999,59.490002,1.070000,43.490002,2014-08-04
38.930000,124.139999,22.350000,56.480000,1.010000,46.959999,2014-08-05
28.580000,120.779999,13.080000,42.680000,0.630000,67.389999,2014-08-06
41.759998,168.869995,23.950001,59.470001,0.960000,50.560001,2014-08-07
35.560001,131.479996,20.830000,49.630001,0.860000,52.639999,2014-08-08
45.639999,165.440002,23.520000,58.470001,1.030000,43.709999,2014-08-09
27.350000,85.400002,14.770000,32.599998,0.620000,56.980000,2014-08-10
43.310001,163.399994,24.570000,60.779999,0.990000,45.599998,2014-08-11
59.459999,235.509995,35.590000,76.720001,0.970000,52.349998,2014-08-12
59.560001,275.739990,33.009998,88.800003,1.020000,64.180000,2014-08-13
68.739998,306.440002,30.790001,97.580002,1.070000,40.490002,2014-08-14
44.540001,197.389999,21.969999,56.380001,0.730000,82.320000,2014-08-15
42.200001,165.830002,16.350000,40.000000,0.710000,61.189999,2014-08-16
20.260000,84.760002,11.020000,25.600000,0.500000,59.320000,2014-08-17
19.700001,72.070000,15.690000,44.099998,0.610000,39.470001,2014-08-18
28.340000,82.389999,14.730000,50.610001,0.850000,32.130001,2014-08-19
24.900000,63.480000,9.630000,61.169998,1.010000,24.020000,2014-08-20
34.290001,102.489998,12.420000,53.180000,0.960000,38.000000,2014-08-21
46.330002,167.740005,18.209999,61.610001,0.970000,36.720001,2014-08-22
48.860001,199.889999,23.990000,61.959999,0.970000,43.419998,2014-08-23
53.910000,226.889999,25.510000,66.849998,1.030000,42.930000,2014-08-24
62.520000,242.199997,35.169998,66.500000,1.120000,39.080002,2014-08-25
65.809998,229.740005,29.850000,68.260002,1.040000,44.230000,2014-08-26
81.980003,386.459991,16.120001,45.340000,0.550000,47.680000,2014-08-27
22.760000,83.220001,12.100000,31.840000,0.510000,43.570000,2014-08-28
33.000000,125.339996,23.610001,52.270000,0.750000,36.599998,2014-08-29
57.869999,212.389999,35.450001,70.959999,1.230000,25.540001,2014-08-30
49.430000,187.550003,27.570000,63.939999,0.930000,36.770000,2014-08-31
50.400002,290.709991,45.759998,74.099998,1.170000,31.620001,2014-09-01
62.520000,270.899994,42.790001,85.419998,1.240000,51.660000,2014-09-02
64.750000,275.040009,29.520000,75.440002,1.250000,45.110001,2014-09-03
42.759998,202.660004,12.530000,29.430000,0.550000,47.330002,2014-09-04
41.959999,125.160004,9.110000,33.500000,0.590000,46.740002,2014-09-05
46.869999,206.100006,24.850000,62.700001,0.940000,31.730000,2014-09-06
39.040001,223.000000,14.000000,58.169998,0.850000,28.190001,2014-09-07
23.799999,61.869999,12.650000,42.639999,0.730000,36.160000,2014-09-08
48.049999,154.660004,29.260000,63.580002,1.250000,30.750000,2014-09-09
55.959999,216.410004,36.900002,66.980003,1.190000,32.709999,2014-09-10
25.309999,93.080002,16.000000,31.139999,0.510000,37.939999,2014-09-11
17.740000,74.070000,13.510000,22.889999,0.410000,39.580002,2014-09-12
30.150000,98.389999,22.030001,43.290001,0.820000,27.750000,2014-09-13
47.930000,187.860001,36.310001,60.860001,1.070000,18.709999,2014-09-14
52.180000,212.320007,34.630001,63.759998,1.050000,25.500000,2014-09-15
70.669998,306.700012,48.849998,64.639999,1.480000,13.030000,2014-09-16
62.439999,227.110001,35.400002,63.279999,1.180000,31.090000,2014-09-17
61.070000,286.649994,52.040001,89.010002,1.670000,25.709999,2014-09-18
50.320000,249.259995,27.350000,55.009998,1.040000,42.529999,2014-09-19
13.820000,46.669998,11.620000,28.540001,0.720000,30.920000,2014-09-20
41.340000,88.209999,17.490000,47.560001,0.970000,26.190001,2014-09-21
58.930000,136.190002,28.530001,60.259998,1.260000,21.290001,2014-09-22
75.930000,174.220001,34.150002,65.769997,1.410000,17.760000,2014-09-23
72.519997,201.330002,28.940001,62.529999,1.610000,12.130000,2014-09-24
87.860001,194.970001,33.169998,67.779999,1.750000,16.959999,2014-09-25
82.599998,223.460007,30.680000,73.320000,1.660000,22.350000,2014-09-26
100.959999,258.100006,47.160000,73.139999,1.780000,24.700001,2014-09-27
83.110001,232.309998,30.620001,54.810001,1.410000,24.670000,2014-09-28
37.250000,89.430000,18.610001,51.130001,1.040000,21.270000,2014-09-29
49.689999,116.160004,22.650000,59.750000,1.300000,23.139999,2014-09-30
70.739998,175.610001,33.220001,65.260002,1.440000,12.620000,2014-10-01
26.370001,89.510002,10.950000,36.570000,0.750000,24.879999,2014-10-02
53.650002,149.929993,25.219999,54.320000,1.420000,20.389999,2014-10-03
35.169998,159.740005,18.610001,50.700001,1.230000,28.110001,2014-10-04
31.410000,83.029999,11.380000,46.340000,1.040000,21.549999,2014-10-05
60.840000,123.480003,23.139999,54.730000,1.380000,20.280001,2014-10-06
39.439999,97.930000,19.049999,50.560001,1.160000,24.410000,2014-10-07
57.700001,167.179993,22.049999,54.610001,1.380000,19.780001,2014-10-08
16.250000,36.580002,5.610000,29.170000,0.890000,25.770000,2014-10-09
18.840000,38.330002,6.930000,36.849998,0.870000,18.510000,2014-10-10
38.560001,89.400002,25.160000,56.090000,1.570000,2.720000,2014-10-11
91.900002,244.050003,48.110001,66.559998,2.210000,3.880000,2014-10-12
113.320000,275.989990,57.160000,83.309998,2.280000,7.470000,2014-10-13
76.690002,157.270004,37.310001,65.550003,1.600000,18.370001,2014-10-14
94.820000,213.990005,41.990002,61.049999,1.820000,14.370000,2014-10-15
140.779999,245.110001,50.150002,90.070000,2.260000,18.200001,2014-10-16
121.919998,233.039993,49.630001,64.830002,1.890000,9.220000,2014-10-17
128.479996,257.329987,59.939999,87.870003,2.220000,15.540000,2014-10-18
113.459999,262.040009,69.139999,65.910004,2.260000,9.470000,2014-10-19
167.839996,346.670013,78.019997,97.580002,2.560000,12.710000,2014-10-20
116.300003,310.820007,51.820000,85.410004,1.640000,17.780001,2014-10-21
52.990002,126.199997,27.000000,46.830002,1.170000,18.549999,2014-10-22
76.120003,235.529999,60.619999,63.889999,2.200000,5.860000,2014-10-23
38.380001,193.169998,41.689999,53.520000,1.700000,14.390000,2014-10-24
28.219999,132.300003,33.549999,46.200001,1.480000,10.110000,2014-10-25
39.180000,229.869995,48.980000,60.560001,2.210000,5.570000,2014-10-26
37.619999,276.709991,15.960000,38.320000,1.280000,28.490000,2014-10-27
11.980000,35.959999,6.630000,27.000000,0.510000,15.690000,2014-10-28
22.590000,54.160000,15.370000,38.410000,0.830000,13.270000,2014-10-29
53.680000,108.010002,22.170000,49.509998,1.660000,6.800000,2014-10-30
52.500000,117.709999,34.299999,53.990002,1.480000,9.640000,2014-10-31
56.810001,126.309998,29.760000,41.000000,1.840000,2.910000,2014-11-01
67.629997,173.550003,56.369999,63.060001,1.690000,1.480000,2014-11-02
96.529999,267.779999,67.260002,53.669998,2.420000,3.050000,2014-11-03
119.070000,315.299988,81.500000,60.130001,3.120000,3.850000,2014-11-04
71.010002,174.509995,43.340000,55.959999,1.840000,6.550000,2014-11-05
108.540001,261.420013,54.880001,58.139999,2.340000,1.950000,2014-11-06
104.790001,271.399994,42.919998,48.770000,2.120000,6.640000,2014-11-07
68.599998,166.360001,26.549999,42.950001,1.390000,4.500000,2014-11-08
14.090000,16.920000,3.580000,24.320000,0.490000,5.640000,2014-11-09
17.469999,26.570000,4.580000,27.690001,0.620000,8.340000,2014-11-10
39.939999,68.559998,11.890000,27.990000,1.180000,8.600000,2014-11-11
53.889999,85.540001,21.370001,32.459999,1.330000,1.580000,2014-11-12
64.129997,125.550003,18.350000,38.090000,1.700000,3.070000,2014-11-13
61.680000,80.550003,15.010000,39.299999,1.340000,3.750000,2014-11-14
83.470001,154.690002,24.330000,44.299999,1.930000,2.870000,2014-11-15
85.699997,138.850006,24.129999,43.490002,2.060000,5.390000,2014-11-16
115.400002,214.229996,45.549999,61.820000,2.720000,0.000000,2014-11-17
73.879997,145.610001,26.389999,45.290001,1.580000,16.040001,2014-11-18
52.169998,83.970001,28.610001,34.930000,1.080000,7.220000,2014-11-19
49.470001,89.230003,20.799999,30.010000,1.020000,6.590000,2014-11-20
77.150002,145.869995,17.459999,35.020000,1.390000,2.630000,2014-11-21
99.779999,174.660004,27.240000,29.240000,2.260000,7.880000,2014-11-22
95.040001,162.669998,32.779999,50.209999,2.090000,0.070000,2014-11-23
108.540001,192.029999,32.959999,47.980000,2.200000,0.600000,2014-11-24
42.810001,83.269997,16.549999,33.130001,1.070000,12.800000,2014-11-25
35.369999,59.009998,10.080000,27.330000,0.990000,6.070000,2014-11-26
52.099998,95.120003,29.860001,39.709999,1.390000,0.700000,2014-11-27
47.540001,79.360001,19.990000,34.689999,1.370000,15.050000,2014-11-28
24.520000,56.770000,14.260000,28.309999,0.960000,17.530001,2014-11-29
56.419998,103.870003,36.150002,39.430000,1.520000,3.860000,2014-11-30
80.010002,145.529999,44.119999,45.070000,2.020000,5.020000,2014-12-01
114.620003,195.610001,41.220001,43.619999,2.970000,4.540000,2014-12-02
107.300003,193.779999,47.240002,56.810001,2.750000,0.230000,2014-12-03
126.209999,212.789993,43.570000,66.010002,2.970000,3.680000,2014-12-04
92.629997,158.589996,36.250000,60.980000,2.350000,2.710000,2014-12-05
97.680000,160.800003,39.990002,63.160000,2.510000,0.430000,2014-12-06
100.940002,183.119995,45.459999,54.919998,2.770000,0.210000,2014-12-07
31.990000,51.619999,18.250000,39.230000,1.250000,10.920000,2014-12-08
102.400002,142.289993,39.730000,63.570000,3.000000,3.360000,2014-12-09
169.940002,220.339996,57.959999,72.199997,3.930000,1.770000,2014-12-10
145.850006,203.679993,44.490002,59.549999,3.340000,1.060000,2014-12-11
134.779999,210.589996,91.750000,51.740002,2.890000,2.270000,2014-12-12
139.630005,206.830002,56.130001,75.199997,4.060000,2.740000,2014-12-13
141.589996,187.669998,47.389999,65.169998,3.050000,3.680000,2014-12-14
128.419998,200.229996,64.279999,52.820000,2.770000,4.520000,2014-12-15
156.899994,240.149994,85.800003,51.410000,3.500000,1.330000,2014-12-16
328.670013,457.899994,112.019997,77.010002,5.560000,2.040000,2014-12-17
439.910004,589.340027,94.349998,64.830002,4.290000,4.210000,2014-12-18
212.220001,311.420013,77.339996,54.820000,3.480000,3.810000,2014-12-19
297.510010,496.209991,111.040001,68.279999,5.820000,0.530000,2014-12-20
202.589996,255.270004,123.050003,60.560001,3.950000,2.500000,2014-12-21
235.070007,316.709991,85.040001,80.349998,4.280000,2.070000,2014-12-22
307.779999,416.220001,106.190002,76.059998,5.390000,2.010000,2014-12-23
288.149994,399.989990,121.680000,82.949997,6.000000,1.630000,2014-12-24
230.039993,309.859985,82.900002,76.730003,4.440000,2.960000,2014-12-25
314.929993,420.359985,99.519997,100.419998,5.380000,3.250000,2014-12-26
191.639999,210.940002,64.449997,99.779999,3.640000,3.610000,2014-12-27
333.329987,401.130005,71.320000,103.809998,5.620000,2.490000,2014-12-28
228.139999,262.470001,59.160000,111.940002,6.230000,2.290000,2014-12-29
186.440002,293.720001,67.760002,89.900002,4.210000,4.980000,2014-12-30
205.360001,356.940002,56.330002,74.919998,5.520000,2.010000,2014-12-31
210.309998,295.329987,124.110001,82.510002,5.950000,0.210000,2015-01-01
158.190002,263.070007,124.629997,123.790001,5.020000,0.330000,2015-01-02
138.910004,204.160004,72.019997,109.660004,5.160000,2.640000,2015-01-03
103.889999,151.350006,35.270000,71.019997,4.610000,3.490000,2015-01-04
160.190002,241.929993,82.290001,76.500000,4.430000,1.020000,2015-01-05
118.550003,176.520004,60.669998,48.990002,4.330000,2.460000,2015-01-06
180.399994,296.790009,68.080002,73.650002,6.000000,0.560000,2015-01-07
171.029999,261.420013,91.459999,92.269997,5.710000,0.080000,2015-01-08
207.050003,298.649994,116.529999,121.669998,6.340000,1.410000,2015-01-09
126.660004,190.380005,55.910000,77.970001,4.400000,2.920000,2015-01-10
151.960007,225.440002,46.619999,65.169998,4.960000,2.100000,2015-01-11
130.000000,213.080002,56.889999,55.189999,4.130000,5.030000,2015-01-12
105.820000,144.940002,41.689999,75.629997,4.850000,3.930000,2015-01-13
145.350006,199.740005,61.389999,56.389999,4.400000,5.130000,2015-01-14
108.449997,139.210007,65.190002,41.889999,3.230000,7.000000,2015-01-15
54.410000,67.080002,28.219999,49.450001,2.050000,7.380000,2015-01-16
76.489998,116.519997,20.520000,49.639999,2.020000,3.530000,2015-01-17
89.809998,166.419998,46.520000,41.720001,2.400000,4.230000,2015-01-18
208.619995,269.450012,72.910004,65.070000,4.220000,3.180000,2015-01-19
135.990005,215.419998,129.899994,62.619999,3.900000,1.360000,2015-01-20
78.989998,113.540001,76.199997,59.869999,2.410000,7.590000,2015-01-21
69.250000,104.779999,37.279999,64.599998,2.530000,7.670000,2015-01-22
117.629997,194.899994,48.980000,72.070000,3.090000,2.920000,2015-01-23
