PM2_5,PM10,SO2,NO2,CO,O3,Time
97.910004,145.380005,29.040001,50.990002,2.100000,44.880001,2013-09-13
93.330002,198.360001,30.400000,75.379997,2.340000,69.699997,2013-09-14
141.130005,211.289993,46.310001,39.869999,3.100000,81.860001,2013-09-15
89.099998,135.479996,23.860001,38.990002,2.450000,66.150002,2013-09-16
60.990002,111.809998,20.010000,36.669998,2.340000,68.900002,2013-09-17
34.830002,82.449997,20.760000,40.020000,2.070000,64.639999,2013-09-18
48.450001,102.690002,26.920000,45.450001,2.160000,69.820000,2013-09-19
98.839996,144.960007,40.660000,55.990002,2.850000,62.490002,2013-09-20
99.980003,110.650002,34.430000,35.570000,3.110000,50.349998,2013-09-21
80.959999,88.769997,27.950001,39.610001,3.190000,26.559999,2013-09-22
98.570000,112.300003,41.759998,57.930000,3.570000,20.090000,2013-09-23
20.879999,47.959999,30.350000,32.709999,2.320000,24.990000,2013-09-24
46.980000,99.000000,47.820000,53.889999,2.330000,27.209999,2013-09-25
83.860001,152.889999,96.349998,59.080002,2.750000,30.600000,2013-09-26
135.050003,194.710007,68.650002,60.119999,2.820000,33.730000,2013-09-27
89.550003,112.440002,50.299999,46.889999,2.440000,39.610001,2013-09-28
116.900002,143.800003,34.270000,47.029999,2.480000,40.950001,2013-09-29
148.759995,155.550003,29.200001,48.529999,2.490000,47.930000,2013-09-30
128.089996,190.229996,57.470001,48.880001,2.640000,51.730000,2013-10-01
114.089996,119.230003,48.750000,32.259998,2.460000,46.919998,2013-10-02
126.199997,176.020004,67.250000,45.240002,2.590000,54.169998,2013-10-03
129.369995,177.800003,53.410000,34.419998,2.600000,67.730003,2013-10-04
183.559998,210.630005,52.540001,37.939999,3.060000,59.580002,2013-10-05
162.270004,179.100006,44.330002,49.099998,2.730000,42.470001,2013-10-06
183.679993,241.330002,93.440002,51.619999,3.290000,49.020000,2013-10-07
260.269989,280.630005,102.230003,48.900002,3.930000,45.750000,2013-10-08
245.410004,268.929993,96.519997,46.900002,3.340000,65.430000,2013-10-09
172.580002,236.500000,83.989998,42.320000,2.640000,36.860001,2013-10-10
127.150002,184.419998,91.510002,54.910000,2.640000,32.610001,2013-10-11
188.289993,226.039993,75.809998,46.490002,2.920000,52.570000,2013-10-12
212.649994,214.710007,78.500000,40.900002,3.060000,51.299999,2013-10-13
83.639999,84.820000,37.799999,30.559999,2.940000,20.200001,2013-10-14
23.900000,33.830002,22.309999,19.600000,2.090000,31.219999,2013-10-15
72.760002,103.809998,55.220001,45.330002,2.440000,19.059999,2013-10-16
