"_id","timestamp","device_id","package_name","application_name","is_system_app"
"2984","1.636959278928E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.huawei.android.launcher","华为桌面","1"
"2985","1.636959280683E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.tencent.mobileqq","QQ","0"
"2986","1.636959280896E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.huawei.android.launcher","华为桌面","1"
"2987","1.63695928151E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","android","系统","1"
"2988","1.636959290941E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.huawei.intelligent","智慧助手·今天","1"
"2989","1.636959291583E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.huawei.android.launcher","华为桌面","1"
"2990","1.63695929447E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.android.systemui","系统用户界面","1"
"2991","1.63695932178E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.huawei.android.launcher","华为桌面","1"
"2992","1.636959322E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","android","系统","1"
"2993","1.636959323142E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.tencent.mm","微信","0"
"2994","1.636959325259E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","android","系统","1"
"2995","1.63695932539E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.tencent.mm","微信","0"
"2996","1.636959326909E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","android","系统","1"
"2997","1.636959332575E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.huawei.intelligent","智慧助手·今天","1"
"2998","1.63695933328E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.huawei.android.launcher","华为桌面","1"
"2999","1.636959333594E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.tencent.mobileqq","QQ","0"
"3000","1.636959333761E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.huawei.android.launcher","华为桌面","1"
"3001","1.636959336502E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.tencent.mobileqq","QQ","0"
"3002","1.636959338274E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","android","系统","1"
"3003","1.636959342497E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.tencent.mobileqq","QQ","0"
"3004","1.636959343442E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","android","系统","1"
"3005","1.636959344966E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.huawei.android.launcher","华为桌面","1"
"3006","1.636959346375E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.max.xiaoheihe","小黑盒","0"
"3007","1.636959356466E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.android.systemui","系统用户界面","1"
"3008","1.636959449595E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.max.xiaoheihe","小黑盒","0"
"3009","1.636959450017E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","android","系统","1"
"3010","1.636959451753E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.max.xiaoheihe","小黑盒","0"
"3011","1.636959461357E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","android","系统","1"
"3012","1.63695946147E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.max.xiaoheihe","小黑盒","0"
"3013","1.636959542512E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","android","系统","1"
"3014","1.636959542871E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.max.xiaoheihe","小黑盒","0"
"3015","1.636959577425E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.android.systemui","系统用户界面","1"
"3016","1.636959660403E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","android","系统","1"
"3017","1.636959662249E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.max.xiaoheihe","小黑盒","0"
"3018","1.636959666516E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","android","系统","1"
"3019","1.636959666628E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.max.xiaoheihe","小黑盒","0"
"3020","1.636959670275E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.huawei.intelligent","智慧助手·今天","1"
"3021","1.636959670915E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.huawei.android.launcher","华为桌面","1"
"3022","1.636959671538E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.tencent.mobileqq","QQ","0"
"3023","1.636959672392E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","android","系统","1"
"3024","1.636959673164E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.tencent.mobileqq","QQ","0"
"3025","1.636959676E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.android.systemui","系统用户界面","1"
"3026","1.636959698405E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.tencent.mobileqq","QQ","0"
"3027","1.636959698658E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","android","系统","1"
"3028","1.636959713385E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.tencent.qqpinyin","QQ输入法","0"
"3029","1.636959714622E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.tencent.mobileqq","QQ","0"
"3030","1.636959720654E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.huawei.intelligent","智慧助手·今天","1"
"3031","1.636959720766E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.huawei.android.launcher","华为桌面","1"
"3032","1.636959721764E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.eg.android.AlipayGphone","支付宝","0"
"3033","1.636959740892E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","android","系统","1"
"3034","1.636959745516E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.eg.android.AlipayGphone","支付宝","0"
"3035","1.63695978357E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","android","系统","1"
"3036","1.636959783769E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.eg.android.AlipayGphone","支付宝","0"
"3037","1.636959787285E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.huawei.android.launcher","华为桌面","1"
"3038","1.636959789063E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.tencent.mobileqq","QQ","0"
"3039","1.636959789256E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.huawei.android.launcher","华为桌面","1"
"3040","1.63695978977E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","android","系统","1"
"3041","1.636959791927E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.android.systemui","系统用户界面","1"
"3042","1.636959798729E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.tencent.mobileqq","QQ","0"
"3043","1.636959798976E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","android","系统","1"
"3044","1.636959805875E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.huawei.android.launcher","华为桌面","1"
"3045","1.636959810571E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.android.systemui","系统用户界面","1"
"3046","1.636959825389E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.huawei.android.launcher","华为桌面","1"
"3047","1.636959825765E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","android","系统","1"
"3048","1.636959838567E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.android.systemui","系统用户界面","1"
"3049","1.636959852172E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.huawei.android.launcher","华为桌面","1"
"3050","1.636959852501E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","android","系统","1"
"3051","1.636959856693E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.tencent.mobileqq","QQ","0"
"3052","1.636959857298E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.android.systemui","系统用户界面","1"
"3053","1.636959858077E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","android","系统","1"
"3054","1.6369598584E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.tencent.mobileqq","QQ","0"
"3055","1.6369598608E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","android","系统","1"
"3056","1.636959866752E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.tencent.mobileqq","QQ","0"
"3057","1.636959869589E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","android","系统","1"
"3058","1.636959870454E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.huawei.android.launcher","华为桌面","1"
"3059","1.636959873282E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.max.xiaoheihe","小黑盒","0"
"3060","1.636959884943E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.android.systemui","系统用户界面","1"
"3061","1.63695988907E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","android","系统","1"
"3062","1.636959889485E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","tv.danmaku.bili","哔哩哔哩","0"
"3063","1.63695988962E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.android.systemui","系统用户界面","1"
"3064","1.636959892628E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.huawei.android.launcher","华为桌面","1"
"3065","1.636959893767E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","tv.danmaku.bili","哔哩哔哩","0"
"3066","1.636959894052E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.huawei.android.launcher","华为桌面","1"
"3067","1.636960142358E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.huawei.intelligent","智慧助手·今天","1"
"3068","1.636960143096E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.huawei.android.launcher","华为桌面","1"
"3069","1.636960144322E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.tencent.mobileqq","QQ","0"
"3070","1.636960232062E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.android.systemui","系统用户界面","1"
"3071","1.636960476029E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","android","系统","1"
"3072","1.63696047789E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.tencent.mobileqq","QQ","0"
"3073","1.636960496818E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.android.systemui","系统用户界面","1"
"3074","1.636960546804E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","android","系统","1"
"3075","1.636960547646E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.huawei.intelligent","智慧助手·今天","1"
"3076","1.636960547962E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.huawei.android.launcher","华为桌面","1"
"3077","1.636960551673E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.tencent.mm","微信","0"
"3078","1.636960551886E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.huawei.android.launcher","华为桌面","1"
"3079","1.636960555044E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.tencent.mm","微信","0"
"3080","1.636960564422E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","android","系统","1"
"3081","1.636960564949E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.tencent.mm","微信","0"
"3082","1.636960567889E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","android","系统","1"
"3083","1.636960575697E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.android.systemui","系统用户界面","1"
